"adminid"	"bundle"	"ftype"	"admincode"	"name"	"fstatus"	"description"	"startdate"	"enddate"	"modified"	"permit_id"	"uid"	"status"	"module"	"feed_nid"	"dh_link_admin_reg_holder"	"dh_link_admin_dha_usafips"	"dh_link_admin_record_mgr_id"	"dh_link_admin_timeseries"	"dh_link_admin_reg_issuer"
"439920"	"permit"	"npdes_ip"	"VA0028762"	"NORTH ELEMENTARY SCHOOL"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1184212800"	"1341979200"	"1544216099"	"VA0028762"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439921"	"permit"	"npdes_ip"	"VA0028819"	"HRSD MATHEWS COURTHOUSE SEWAGE"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1170306000"	"1327986000"	"1544216099"	"VA0028819"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439922"	"permit"	"npdes_ip"	"VA0028916"	"SKIPPERS WASTEWATER TREATMENT FACILITY"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1380513600"	"1535688000"	"1544216099"	"VA0028916"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439923"	"permit"	"npdes_ip"	"VA0029084"	"BELLAMY MANUFACTURING AND REPAIR COMPANY STP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1535774400"	"1693454400"	"1544216099"	"VA0029084"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439924"	"permit"	"npdes_ip"	"VA0029092"	"NEW BALTIMORE SHELL"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1195534800"	"1227070800"	"1544216099"	"VA0029092"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439925"	"permit"	"npdes_ip"	"VA0029254"	"FERRUM TOWN  - SEWAGE TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1390712400"	"1548392400"	"1544216100"	"VA0029254"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439926"	"permit"	"npdes_ip"	"VA0029319"	"CHARLOTTE COUNTY SCHOOLS BACON DISTRICT ELEMENTARY"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1488344400"	"1646024400"	"1544216100"	"VA0029319"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439927"	"permit"	"npdes_ip"	"VA0029335"	"CHARLOTTE COUNTY SCHOOLS PHENIX ELEMENTARY SCHOOL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1491364800"	"1649044800"	"1544216100"	"VA0029335"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439928"	"permit"	"npdes_ip"	"VA0029343"	"THE TIDES UTILITIES LLC NORTH WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1488344400"	"1646024400"	"1544216100"	"VA0029343"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439929"	"permit"	"npdes_ip"	"VA0029351"	"THE TIDES UTILITIES LLC SOUTH"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1430193600"	"1585627200"	"1544216100"	"VA0029351"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439930"	"permit"	"npdes_ip"	"VA0029416"	"COLCHESTER UTILITIES INC"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1377835200"	"1535515200"	"1544216100"	"VA0029416"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439931"	"permit"	"npdes_ip"	"VA0029475"	"DBHDS - CATAWBA HOSPITAL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1534132800"	"1690776000"	"1544216100"	"VA0029475"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439932"	"permit"	"npdes_ip"	"VA0029513"	"THORNBURG COMMUNITY SEWAGE TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1421902800"	"1579582800"	"1544216101"	"VA0029513"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439933"	"permit"	"npdes_ip"	"VA0029521"	"HANOVER COUNTY DOSWELL WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1360299600"	"1517374800"	"1544216101"	"VA0029521"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439934"	"permit"	"npdes_ip"	"VA0029556"	"BLUE RIDGE SCHOOL STP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1446350400"	"1604116800"	"1544216101"	"VA0029556"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439935"	"permit"	"npdes_ip"	"VA0029564"	"DUFFIELD INDUSTRIAL PARK WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1541044800"	"1698724800"	"1544216101"	"VA0029564"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439936"	"permit"	"npdes_ip"	"VA0029599"	"PENNINGTON GAP STP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1382155200"	"1539835200"	"1544216101"	"VA0029599"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439937"	"permit"	"npdes_ip"	"VA0029653"	"COUNTY COURT REPORTERS STP"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1183262400"	"1341028800"	"1544216101"	"VA0029653"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439938"	"permit"	"npdes_ip"	"VA0029688"	"SMYTH COUNTY PUBLIC SCHOOLS - NORTHWOOD MIDDLE"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1498881600"	"1656561600"	"1544216101"	"VA0029688"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439939"	"permit"	"npdes_ip"	"VA0029769"	"PO RIVER WATER AND SEWER WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1456808400"	"1614488400"	"1544216102"	"VA0029769"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439940"	"permit"	"npdes_ip"	"VA0029785"	"LINCOLN TERMINAL COMPANY"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1485925200"	"1643605200"	"1544216102"	"VA0029785"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439941"	"permit"	"npdes_ip"	"VA0029858"	"CARVER ESTATES - SEWAGE TREATMENT PLANT"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1384837200"	"1542517200"	"1544216102"	"VA0029858"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439942"	"permit"	"npdes_ip"	"VA0030112"	"WISE TOWN - WATER TREATMENT PLANT"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1275192000"	"1432872000"	"1544216102"	"VA0030112"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439943"	"permit"	"npdes_ip"	"VA0030121"	"TRI-STATE CHRISTIAN SERVICE STP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1533096000"	"1688097600"	"1544216102"	"VA0030121"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439944"	"permit"	"npdes_ip"	"VA0030589"	"WASHINGTON COUNTY PUBLIC SCHOOLS - MEADOWVIEW ELEM"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1417410000"	"1575090000"	"1544216102"	"VA0030589"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439945"	"permit"	"npdes_ip"	"VA0030767"	"CENTRAL WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1538366400"	"1696046400"	"1544216103"	"VA0030767"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439946"	"permit"	"npdes_ip"	"VA0031011"	"WINTERGREEN MOUNTAIN WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1388552400"	"1546232400"	"1544216103"	"VA0031011"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439947"	"permit"	"npdes_ip"	"VA0031194"	"BRIARWOOD VILLAGE MOBILE HOME PARK STP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1495512000"	"1598846400"	"1544216103"	"VA0031194"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439948"	"permit"	"npdes_ip"	"VA0031321"	"RUTLEDGE CREEK WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1419742800"	"1575090000"	"1544216103"	"VA0031321"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439949"	"permit"	"npdes_ip"	"VA0031356"	"PRINCE GEORGE SEWERAGE AND WATER COMPANY"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1491019200"	"1648699200"	"1544216103"	"VA0031356"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439950"	"permit"	"npdes_ip"	"VA0031763"	"MARSHALL WASTEWATER TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1525147200"	"1682827200"	"1544216103"	"VA0031763"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439951"	"permit"	"npdes_ip"	"VA0032000"	"US DEPARTMENT OF DEFENSE - PENTAGON"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1470024000"	"1627704000"	"1544216103"	"VA0032000"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439952"	"permit"	"npdes_ip"	"VA0032034"	"US ARMY - FORT A P HILL - WILCOX CAMP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1424149200"	"1581829200"	"1544216104"	"VA0032034"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439953"	"permit"	"npdes_ip"	"VA0032115"	"MORRIS HILL SEWAGE TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1411185600"	"1567224000"	"1544216104"	"VA0032115"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439954"	"permit"	"npdes_ip"	"VA0032123"	"BOLAR MOUNTAIN"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1443672000"	"1601438400"	"1544216104"	"VA0032123"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439955"	"permit"	"npdes_ip"	"VA0050032"	"NEWPORT NEWS CITY - LEE HALL WTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1441080000"	"1598846400"	"1544216104"	"VA0050032"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439956"	"permit"	"npdes_ip"	"VA0050181"	"MANASSAS CITY WATER TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1462075200"	"1619755200"	"1544216104"	"VA0050181"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439957"	"permit"	"npdes_ip"	"VA0050351"	"JEWELL COKE COMPANY COKE PLANTS 2 AND 3"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1448946000"	"1606712400"	"1544216104"	"VA0050351"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439958"	"permit"	"npdes_ip"	"VA0050989"	"MAURY SERVICE AUTHORITY WTP"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1312171200"	"1467259200"	"1544216104"	"VA0050989"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439959"	"permit"	"npdes_ip"	"VA0051144"	"GREENE COUNTY WTP"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1314849600"	"1472616000"	"1544216105"	"VA0051144"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439960"	"permit"	"npdes_ip"	"VA0051373"	"NATIONAL FRUIT PRODUCT COMPANY"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1538366400"	"1696046400"	"1544216105"	"VA0051373"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439961"	"permit"	"npdes_ip"	"VA0051420"	"BRIDGEWATER WTP"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1330578000"	"1488258000"	"1544216105"	"VA0051420"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439962"	"permit"	"npdes_ip"	"VA0051446"	"TRANSMONTAIGNE  MONTVALE PIEDMONT TERMINAL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1493611200"	"1651291200"	"1544216105"	"VA0051446"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439963"	"permit"	"npdes_ip"	"VA0051683"	"COLONIAL PIPELINE - CHANTILLY STATION"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1309147200"	"1466913600"	"1544216105"	"VA0051683"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439964"	"permit"	"npdes_ip"	"VA0051713"	"COLONIAL PIPELINE CO - LYNCHBU"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1162875600"	"1320552000"	"1544216105"	"VA0051713"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439965"	"permit"	"npdes_ip"	"VA0051756"	"CHINCOTEAGUE TOWN - WATER TREA"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1181361600"	"1339128000"	"1544216105"	"VA0051756"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439966"	"permit"	"npdes_ip"	"VA0051799"	"PULASKI CO PUBLIC SERVICE AUTH"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1156996800"	"1314676800"	"1544216106"	"VA0051799"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439967"	"permit"	"npdes_ip"	"VA0051888"	"LYNCHBURG CITY ABERT WATER FIL"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1188792000"	"1346558400"	"1544216106"	"VA0051888"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439968"	"permit"	"npdes_ip"	"VA0051926"	"COLONIAL PIPELINE COMPANY - MITCHELL JUNCTION"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1488344400"	"1646024400"	"1544216106"	"VA0051926"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439969"	"permit"	"npdes_ip"	"VA0052302"	"BLAND COUNTY WATER AUTHORITY -"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1151726400"	"1309406400"	"1544216106"	"VA0052302"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439970"	"permit"	"npdes_ip"	"VA0052337"	"APPALACHIA WTP"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1156392000"	"1314072000"	"1544216106"	"VA0052337"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439971"	"permit"	"npdes_ip"	"VA0052434"	"SCOTT COUNTY PSA WATER TREATME"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1155355200"	"1313035200"	"1544216106"	"VA0052434"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439972"	"permit"	"npdes_ip"	"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1399521600"	"1557201600"	"1544216106"	"VA0052451"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439973"	"permit"	"npdes_ip"	"VA0052621"	"VALLEY MILK PRODUCTS"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1491019200"	"1648699200"	"1544216106"	"VA0052621"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439974"	"permit"	"npdes_ip"	"VA0052639"	"NORFOLK SOUTHERN RAILWAY CO -WELLER YARD TERMINAL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1496289600"	"1653969600"	"1544216107"	"VA0052639"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439975"	"permit"	"npdes_ip"	"VA0052655"	"ALBEMARLE US INC"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1407470400"	"1565150400"	"1544216107"	"VA0052655"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439976"	"permit"	"npdes_ip"	"VA0052817"	"WOODSTOCK WTP"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1325394000"	"1483160400"	"1544216107"	"VA0052817"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439977"	"permit"	"npdes_ip"	"VA0052841"	"COLONIAL PIPELINE CO - WITT ST"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1162875600"	"1320552000"	"1544216107"	"VA0052841"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439978"	"permit"	"npdes_ip"	"VA0052850"	"NRV REGIONAL WATER AUTHORITY WTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1488344400"	"1646024400"	"1544216107"	"VA0052850"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439979"	"permit"	"npdes_ip"	"VA0052906"	"DOSWELL TRUCK STOP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1396324800"	"1554004800"	"1544216107"	"VA0052906"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439980"	"permit"	"npdes_ip"	"VA0053023"	"PENNINGTON GAP WATER PLANT"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1170046800"	"1327726800"	"1544216107"	"VA0053023"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439981"	"permit"	"npdes_ip"	"VA0053082"	"BUCKEYE TERMINALS LLC - CHESAPEAKE TERMINAL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1509508800"	"1667188800"	"1544216107"	"VA0053082"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439982"	"permit"	"npdes_ip"	"VA0053121"	"ORANGE TOWN WATER TREATMENT PLANT"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1286856000"	"1444536000"	"1544216108"	"VA0053121"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439983"	"permit"	"npdes_ip"	"VA0053228"	"JOHN FLANNAGAN WATER AUTHORITY"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1170997200"	"1328677200"	"1544216108"	"VA0053228"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439984"	"permit"	"npdes_ip"	"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1398916800"	"1556596800"	"1544216108"	"VA0053317"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439985"	"permit"	"npdes_ip"	"VA0053465"	"GREATER TAZEWELL AREA REGIONAL"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1189569600"	"1347336000"	"1544216108"	"VA0053465"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439986"	"permit"	"npdes_ip"	"VA0053473"	"CENTER POINT TERMINAL COMPANY LLC"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1369627200"	"1527307200"	"1544216108"	"VA0053473"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439987"	"permit"	"npdes_ip"	"VA0053554"	"SUEZ WTS SERVICES USA INCORPORATED"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1382932800"	"1540612800"	"1544216108"	"VA0053554"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439988"	"permit"	"npdes_ip"	"VA0053686"	"KINDER MORGAN - SOUTH HILL TERMINAL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1541044800"	"1698724800"	"1544216108"	"VA0053686"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439989"	"permit"	"npdes_ip"	"VA0053813"	"COLONNAS SHIPYARD INC"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1462075200"	"1619755200"	"1544216108"	"VA0053813"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439990"	"permit"	"npdes_ip"	"VA0053911"	"KINDER MORGAN SOUTHEAST TERMINALS - CHESAPEAKE"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1527825600"	"1685505600"	"1544216109"	"VA0053911"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439991"	"permit"	"npdes_ip"	"VA0054003"	"SUNSET BAY UTILITIES - SOUTH"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1480568400"	"1638248400"	"1544216109"	"VA0054003"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439992"	"permit"	"npdes_ip"	"VA0054291"	"IMTT VIRGINIA - RICHMOND EAST"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1250654400"	"1408334400"	"1544216109"	"VA0054291"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439993"	"permit"	"npdes_ip"	"VA0054330"	"SLURRY PAVERS CHESTERFIELD FACILITY"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1412136000"	"1569816000"	"1544216109"	"VA0054330"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439994"	"permit"	"npdes_ip"	"VA0054381"	"DGIF - MARION STATE FISH HATCHERY"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1527825600"	"1685505600"	"1544216109"	"VA0054381"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439995"	"permit"	"npdes_ip"	"VA0054453"	"NEW MARKET POULTRY LLC"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1404187200"	"1561867200"	"1544216109"	"VA0054453"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439996"	"permit"	"npdes_ip"	"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1540008000"	"1697688000"	"1544216109"	"VA0054577"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439997"	"permit"	"npdes_ip"	"VA0054623"	"CITGO PETROLEUM CORPORATION - CHESAPEAKE TERMINAL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1525147200"	"1682827200"	"1544216109"	"VA0054623"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439998"	"permit"	"npdes_ip"	"VA0054780"	"RADFORD CITY - WATER TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1505361600"	"1661918400"	"1544216110"	"VA0054780"	"6115"	"1"	""	""	""	""	""	""	"416194"
"439999"	"permit"	"npdes_ip"	"VA0054828"	"NORFOLK OIL TRANSIT INCORPORATED"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1412136000"	"1569816000"	"1544216110"	"VA0054828"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440000"	"permit"	"npdes_ip"	"VA0055000"	"CROZET WTP"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1262322000"	"1420002000"	"1544216110"	"VA0055000"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440001"	"permit"	"npdes_ip"	"VA0055018"	"SCOTTSVILLE WTP"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1267419600"	"1425099600"	"1544216110"	"VA0055018"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440002"	"permit"	"npdes_ip"	"VA0055328"	"MAGELLAN TERMINALS HOLDINGS LP - MONTVALE TERMINAL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1537848000"	"1695528000"	"1544216110"	"VA0055328"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440003"	"permit"	"npdes_ip"	"VA0055409"	"IMTT - VIRGINIA LLC - RICHMOND"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1427860800"	"1585627200"	"1544216110"	"VA0055409"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440004"	"permit"	"npdes_ip"	"VA0055832"	"BKEP MATERIALS LLC - NEWPORT N"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1245729600"	"1403409600"	"1544216110"	"VA0055832"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440005"	"permit"	"npdes_ip"	"VA0056138"	"IMTT-VIRGINIA LLC - CHESAPEAKE TERMINAL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1420088400"	"1577768400"	"1544216111"	"VA0056138"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440006"	"permit"	"npdes_ip"	"VA0056537"	"CITY OF WILLIAMSBURG WATER FILTER PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1433131200"	"1590897600"	"1544216111"	"VA0056537"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440007"	"permit"	"npdes_ip"	"VA0057142"	"KINDER MORGAN BULK TERMINALS - PIER IX"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1470024000"	"1627704000"	"1544216111"	"VA0057142"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440008"	"permit"	"npdes_ip"	"VA0057380"	"QUARLES PETROLEUM - NEWINGTON"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1164430800"	"1322110800"	"1544216111"	"VA0057380"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440009"	"permit"	"npdes_ip"	"VA0057487"	"STAFFORD COUNTY - ABEL LAKE WATER TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1396497600"	"1554177600"	"1544216111"	"VA0057487"	"6115"	"1"	""	""	""	""	""	""	"416194"
