"DEQ.ID.of.Source"	"FacilityName"	"FacilityID"	"Latitude"	"Longitude"	"flag"	"Corrected_Latitude"	"Corrected_Longitude"
90469	"OLD HICKORY GOLF CLUB"	1594	99	-99	"vwuds_flag_coord"	38.695967	-77.346146
90473	"Colonial Hills Golf Course"	465	99	-99	"vwuds_flag_coord"	37.377741	-79.26979
90474	"KING CARTER GOLF CLUB"	1206	NA	NA	"vwuds_flag_coord"	37.694506	-76.402621
90475	"Colonial Hills Golf Course"	465	99	-99	"vwuds_flag_coord"	37.377741	-79.26979
90479	"MAGNOLIA GREEN GOLF CLUB"	1356	99	-99	"vwuds_flag_coord"	37.406302	-77.747282
90480	"Monte Vista Golf Course"	1454	99	-99	"vwuds_flag_coord"	36.617036	-83.587616
90486	"Gordon Trent Golf Course"	868	NA	NA	"vwuds_flag_coord"	36.591173	-80.10084
90488	"PACKSADDLE RIDGE GOLF CLUB, LLC"	1623	99	-99	"vwuds_flag_coord"	38.466069	-78.745202
90489	"PACKSADDLE RIDGE GOLF CLUB, LLC"	1623	99	-99	"vwuds_flag_coord"	38.466069	-78.745202
90490	"PACKSADDLE RIDGE GOLF CLUB, LLC"	1623	99	-99	"vwuds_flag_coord"	38.466069	-78.745202
90492	"PACKSADDLE RIDGE GOLF CLUB, LLC"	1623	99	-99	"vwuds_flag_coord"	38.466509	-78.74561
90494	"PACKSADDLE RIDGE GOLF CLUB, LLC"	1623	99	-99	"vwuds_flag_coord"	38.466069	-78.745202
90496	"PACKSADDLE RIDGE GOLF CLUB, LLC"	1623	99	-99	"vwuds_flag_coord"	38.466069	-78.745202
90498	"PACKSADDLE RIDGE GOLF CLUB, LLC"	1623	99	-99	"vwuds_flag_coord"	38.465641	-78.744717
90500	"PACKSADDLE RIDGE GOLF CLUB, LLC"	1623	99	-99	"vwuds_flag_coord"	38.466069	-78.745202
90502	"PACKSADDLE RIDGE GOLF CLUB, LLC"	1623	99	-99	"vwuds_flag_coord"	38.466069	-78.745202
90505	"PACKSADDLE RIDGE GOLF CLUB, LLC"	1623	99	-99	"vwuds_flag_coord"	38.466069	-78.745202
90509	"SOUTH RIDING GOLF"	2024	99	-99	"vwuds_flag_coord"	38.906902	-77.508192
90510	"PLEASANT VALLEY GOLF"	1690	99	-99	"vwuds_flag_coord"	38.890531	-77.481186
90517	"DRAPER VALLEY GOLF CLUB"	607	99	-99	"vwuds_flag_coord"	36.994678	-80.818187
91190	"Potomac and Westmoreland Shores"	1706	NA	NA	"vwuds_flag_coord"	38.227823	-76.971344
91196	"Gloucester County Public Utilities"	NA	NA	NA	"vwuds_flag_coord"	37.412831	-76.502575
163287	"MAGNOLIA GREEN GOLF CLUB"	1356	99	-99	"vwuds_flag_coord"	37.406302	-77.747282
163289	"Augustine Golf Club"	43	99	-99	"vwuds_flag_coord"	38.443558	-77.476827
163290	"Auburn Hills Golf Club"	40	99	-99	"vwuds_flag_coord"	37.076898	-80.44249
163294	"LONGVIEW GOLF COURSE"	1322	99	-99	"vwuds_flag_coord"	36.620555	-81.027001
176308	"Foxwells Community Water System"	768	NA	NA	"vwuds_flag_coord"	37.628226	-76.312766
182636	"Reedville Public Water System"	1781	NA	NA	"vwuds_flag_coord"	37.706513	-76.369589
182638	"Reedville Public Water System"	1781	NA	NA	"vwuds_flag_coord"	37.706513	-76.369589
191592	"VANSANT NO. 2 PREP PLANT"	2230	NA	NA	"vwuds_flag_coord"	37.221948	-82.044854
191601	"SAUNDERS BROTHERS, INC."	1924	NA	NA	"vwuds_flag_coord"	37.716672	-78.968142
191603	"Blue Ridge Fish Hatchery, Inc"	195	35.57	-80.43	"vwuds_flag_coord"	36.56998	-80.437587
191606	"LAKE CAROLINE"	1235	NA	NA	"vwuds_flag_coord"	37.983952	-77.518079
191608	"Scenic View Golf Course"	1929	99	-99	"vwuds_flag_coord"	36.74789	-81.677942
191609	"GRAINFIELD FARM"	878	NA	NA	"vwuds_flag_coord"	37.428697	-77.151254
191610	"GRAINFIELD FARM"	878	NA	NA	"vwuds_flag_coord"	37.428697	-77.151254
191625	"MTN VIEW SHORES SERVICE AREA"	1492	NA	NA	"vwuds_flag_coord"	37.016776	-79.45131
191631	"SMALL SYSTEMS"	1990	NA	NA	"vwuds_flag_coord"	37.775289	-77.521187
191634	"SMALL SYSTEMS"	1990	NA	NA	"vwuds_flag_coord"	37.775289	-77.521187
191636	"SMALL SYSTEMS"	1990	NA	NA	"vwuds_flag_coord"	37.775289	-77.521187
191638	"SMALL SYSTEMS"	1990	NA	NA	"vwuds_flag_coord"	37.775289	-77.521187
191639	"SMALL SYSTEMS"	1990	NA	NA	"vwuds_flag_coord"	37.775289	-77.521187
191640	"NEW LEAF FARMS, INC."	1514	NA	NA	"vwuds_flag_coord"	37.207211	-79.462989
191641	"SMALL SYSTEMS"	1990	NA	NA	"vwuds_flag_coord"	37.775289	-77.521187
191642	"SMALL SYSTEMS"	1990	NA	NA	"vwuds_flag_coord"	37.775289	-77.521187
191643	"SMALL SYSTEMS"	1990	NA	NA	"vwuds_flag_coord"	37.775289	-77.521187
191644	"SMALL SYSTEMS"	1990	NA	NA	"vwuds_flag_coord"	37.775289	-77.521187
191645	"SMALL SYSTEMS"	1990	NA	NA	"vwuds_flag_coord"	37.775289	-77.521187
191647	"SAUNDERS BROTHERS, INC."	1924	NA	NA	"vwuds_flag_coord"	37.716672	-78.968142
191649	"Cameron Hills Golf Links"	308	NA	NA	"vwuds_flag_coord"	38.192163	-77.104613
191650	"Cameron Hills Golf Links"	308	NA	NA	"vwuds_flag_coord"	38.192163	-77.104613
191651	"Cameron Hills Golf Links"	308	NA	NA	"vwuds_flag_coord"	38.192163	-77.104613
191653	"LAKE CAROLINE"	1235	NA	NA	"vwuds_flag_coord"	37.991799	-77.505719
191654	"KENTMERE FARM"	1190	99	-99	"vwuds_flag_coord"	38.23182	-78.91788
191655	"LAKE CAROLINE"	1235	NA	NA	"vwuds_flag_coord"	37.986928	-77.513272
191657	"NEW HOPE FARM"	1512	NA	NA	"vwuds_flag_coord"	38.20753	-78.923105
191660	"Bide-A-Wee Golf Course"	166	99	-99	"vwuds_flag_coord"	36.802955	-76.339147
192739	"Surry Power Station"	2103	NA	NA	"vwuds_flag_coord"	37.162614	-76.703942
226902	"Kiptopeke State Park"	NA	NA	NA	"vwuds_flag_coord"	37.17211	-75.97725
230369	"INGLESIDE DAIRY FARM, INC."	NA	NA	NA	"vwuds_flag_coord"	37.71553	-79.61109
230370	"Stafford Ready Mix Plant"	2059	NA	NA	"vwuds_flag_coord"	38.412453	-77.420663
230372	"Stafford Ready Mix Plant"	2059	NA	NA	"vwuds_flag_coord"	38.412453	-77.420663
230373	"TOWER ROAD SERVICE AREA"	2183	30.773534905944	-72.097553220051	"vwuds_flag_coord"	36.73997	-80.75359
230376	"Jareco Farms"	1128	-79.648178	36.985317	"vwuds_flag_coord"	36.985317	-79.648178
230388	"Alvis Dairy"	NA	99	-99	"vwuds_flag_coord"	37.677545	-77.734003
230390	"Van Ike Farm, LLC"	NA	99	-99	"vwuds_flag_coord"	38.306106	-78.903724
230391	"Van Ike Farm, LLC"	NA	99	-99	"vwuds_flag_coord"	38.305843	-78.903798
230397	"Coffman Poultry Farm, LLC"	450	99	-99	"vwuds_flag_coord"	38.489992	-78.850534
230398	"Mountain Meadows Dairy "	1477	99	-99	"vwuds_flag_coord"	36.711134	-80.443808
230399	"Hodges View Farms"	1004	99	-99	"vwuds_flag_coord"	36.997415	-79.826273
230407	"Van Ike Farm, LLC"	NA	99	-99	"vwuds_flag_coord"	38.306106	-78.903724
230409	"Oakland Park"	NA	99	-99	"vwuds_flag_coord"	38.292514	-77.330828
230411	"Alvis Dairy"	NA	99	-99	"vwuds_flag_coord"	37.677545	-77.734003
231186	"Mt. Alto"	NA	NA	NA	"vwuds_flag_coord"	37.775076	-78.642223
231892	"David's Nursery"	NA	NA	NA	"vwuds_flag_coord"	37.52828	-75.89946
231894	"David's Nursery"	NA	NA	NA	"vwuds_flag_coord"	37.52828	-75.89946
231898	"HONAKER SERVICE AREA"	NA	NA	NA	"vwuds_flag_coord"	37.01861	-81.97639
231903	"HONAKER SERVICE AREA"	NA	NA	NA	"vwuds_flag_coord"	37.01861	-81.97639
232021	"DUFFIELD SERVICE AREA"	NA	NA	NA	"vwuds_flag_coord"	36.71722	-82.7944
232055	"Joyner Farm"	NA	NA	NA	"vwuds_flag_coord"	36.700097	-76.961522
232200	"DUFFIELD WTP"	NA	36.7930944	82.5954111	"vwuds_flag_coord"	36.7930944	-82.5954111
232306	"Walnut Manor Water System"	NA	NA	NA	"vwuds_flag_coord"	37.487176	-79.893185
232314	"Colonial Elementary"	NA	NA	NA	"vwuds_flag_coord"	37.357719	-79.816772
232320	"Eagle Rock Elementary"	NA	NA	NA	"vwuds_flag_coord"	37.657104	-79.81103
232326	"James River High School"	NA	NA	NA	"vwuds_flag_coord"	37.546868	-79.725772
232328	"LOWER BROAD RUN SERVICE AREA"	NA	NA	NA	"vwuds_flag_coord"	38.95111	-77.58556
232329	"LOWER BROAD RUN SERVICE AREA"	NA	NA	NA	"vwuds_flag_coord"	38.95111	-77.58556
232335	"Troutville Elementary"	NA	NA	NA	"vwuds_flag_coord"	37.441441	-79.847834
232343	"CLOVERDALE - VISTA PARK"	NA	NA	NA	"vwuds_flag_coord"	37.304444	-79.903628
232467	"CASTLEWOOD SERVICE AREA"	NA	51.942	15.363	"vwuds_flag_coord"	36.86861	-82.24389
232472	"CASTLEWOOD SERVICE AREA"	NA	NA	NA	"vwuds_flag_coord"	36.86861	-82.24389
232624	"Wood Preservers, Inc."	NA	99	-99	"vwuds_flag_coord"	37.97473	-76.74459
232626	"Wood Preservers, Inc."	NA	99	-99	"vwuds_flag_coord"	37.97473	-76.74459
232628	"Wood Preservers, Inc."	NA	99	-99	"vwuds_flag_coord"	37.97473	-76.74459
232630	"Wood Preservers, Inc."	NA	99	-99	"vwuds_flag_coord"	37.97473	-76.74459
232632	"Wood Preservers, Inc."	NA	99	-99	"vwuds_flag_coord"	37.97473	-76.74459
232639	"Edgwater Farm"	NA	NA	NA	"vwuds_flag_coord"	37.22294	-75.98121
257906	"Independence Golf Club"	NA	NA	NA	"vwuds_flag_coord"	37.54232	-77.68171
290711	"Indian Acres / Po River W&S"	NA	NA	NA	"vwuds_flag_coord"	38.15	-77.55833
