"DEQ.ID.of.Source"	"FacilityName"	"Latitude"	"Longitude"	"vwuds_flag_coord"	"Corrected_Latitude"	"Corrected_Longitude"
1518	"Newport News City of Waterworks Lee Hall"	37.177697222	-76.588197222	""	37.177697222	-76.588197222
1519	"Newport News City of Waterworks Lee Hall"	37.186341666	-76.570147222	""	37.186341666	-76.570147222
1520	"Newport News City of Waterworks Lee Hall"	37.166722222	-76.554383333	""	37.166722222	-76.554383333
1521	"Newport News City of Waterworks Lee Hall"	37.178388888	-76.588197222	""	37.178388888	-76.588197222
1522	"Newport News City of Waterworks Lee Hall"	37.186777777	-76.570166666	""	37.186777777	-76.570166666
1523	"Newport News City of Waterworks Lee Hall"	37.1666	-76.554416666	""	37.1666	-76.554416666
1528	"James River Country Club"	37.056388888	-76.505833333	""	37.056388888	-76.505833333
1529	"James River Country Club"	37.056944444	-76.505277777	""	37.056944444	-76.505277777
1537	"Continental Automotive Systems US, Inc."	37.131127777	-76.510858333	""	37.131127777	-76.510858333
1538	"Continental Automotive Systems US, Inc."	37.128611111	-76.511136111	""	37.128611111	-76.511136111
1539	"Continental Automotive Systems US, Inc."	37.128611111	-76.511805555	""	37.128611111	-76.511805555
1540	"Continental Automotive Systems US, Inc."	37.131944444	-76.508341666	""	37.131944444	-76.508341666
1541	"Continental Automotive Systems US, Inc."	37.132230555	-76.507794444	""	37.132230555	-76.507794444
1546	"Fort Eustis"	37.114805555	-76.575972222	""	37.114805555	-76.575972222
1547	"Fort Eustis"	37.166472222	-76.605361111	""	37.166472222	-76.605361111
1548	"Fort Eustis"	37.136055555	-76.597055555	""	37.136055555	-76.597055555
1549	"Dominion Terminal Associates"	36.964702777	-76.421813888	""	36.964702777	-76.421813888
1550	"Pier IX/X Terminals"	36.974333333	-76.422444444	""	36.974333333	-76.422444444
1551	"Pier IX/X Terminals"	36.974222222	-76.422361111	""	36.974222222	-76.422361111
1552	"Pier IX/X Terminals"	36.974083333	-76.422277777	""	36.974083333	-76.422277777
1553	"Pier IX/X Terminals"	36.974	-76.422166666	""	36.974	-76.422166666
1554	"Pier IX/X Terminals"	36.973861111	-76.422083333	""	36.973861111	-76.422083333
1555	"Pier IX/X Terminals"	36.973722222	-76.422	""	36.973722222	-76.422
1556	"Pier IX/X Terminals"	36.973555555	-76.421972222	""	36.973555555	-76.421972222
1558	"Skiffes Creek Plant"	37.192972222	-76.579833333	""	37.192972222	-76.579833333
1561	"James River Country Club"	37.059163055	-76.504292222	""	37.059163055	-76.504292222
1562	"James River Country Club"	37.058938888	-76.503405555	""	37.058938888	-76.503405555
1563	"Continental Automotive Systems US, Inc."	37.131361111	-76.511111111	""	37.131361111	-76.511111111
1564	"Fort Eustis"	37.113155555	-76.581383333	""	37.113155555	-76.581383333
1565	"Fort Eustis"	37.112230555	-76.574625	""	37.112230555	-76.574625
1567	"Lake Wright Resort and Golf Course"	36.880833333	-76.198611111	""	36.880833333	-76.198611111
1568	"J H Miles and Company, Inc."	36.858138888	-76.309638888	""	36.858138888	-76.309638888
1569	"Lamberts Point Coal Piers"	36.877222222	-76.326111111	""	36.877222222	-76.326111111
1570	"Capital Concrete Inc Stapleton Street Plant"	36.840805555	-76.241138888	""	36.840805555	-76.241138888
1571	"American Waste Industries Inc Incendere"	36.835277777	-76.271111111	""	36.835277777	-76.271111111
1572	"Sewells Point Golf Course"	36.922	-76.283527777	""	36.922	-76.283527777
1573	"Sewells Point Golf Course"	36.922916666	-76.283805555	""	36.922916666	-76.283805555
1574	"Sewells Point Golf Course"	36.924027777	-76.283694444	""	36.924027777	-76.283694444
1575	"Sewells Point Golf Course"	36.923694444	-76.282694444	""	36.923694444	-76.282694444
1576	"Sewells Point Golf Course"	36.923611111	-76.284805555	""	36.923611111	-76.284805555
1578	"Campostella Ready Mix Plant"	36.842388888	-76.263805555	""	36.842388888	-76.263805555
1579	"Campostella Ready Mix Plant"	36.842638888	-76.265416666	""	36.842638888	-76.265416666
1581	"Capital Concrete Inc Stapleton Street Plant"	36.840888888	-76.240222222	""	36.840888888	-76.240222222
1583	"BASF - Portsmouth Plant"	36.863055555	-76.343611111	""	36.863055555	-76.343611111
1584	"BASF - Portsmouth Plant"	36.86	-76.342777777	""	36.86	-76.342777777
1585	"Murro Chemical Company Incorporated"	36.826111111	-76.327222222	""	36.826111111	-76.327222222
1587	"Murro Chemical Company Incorporated"	36.825555555	-76.328888888	""	36.825555555	-76.328888888
1590	"Virginia Renewable Power - Portsmouth, LLC"	36.870772222	-76.352055555	""	36.870772222	-76.352055555
1591	"Virginia Renewable Power - Portsmouth, LLC"	36.870786111	-76.351911111	""	36.870786111	-76.351911111
1592	"Virginia Renewable Power - Portsmouth, LLC"	36.870775	-76.351983333	""	36.870775	-76.351983333
1593	"Virginia Renewable Power - Portsmouth, LLC"	36.870311111	-76.354530555	""	36.870311111	-76.354530555
1594	"Virginia Renewable Power - Portsmouth, LLC"	36.870130555	-76.354494444	""	36.870130555	-76.354494444
1595	"Virginia Renewable Power - Portsmouth, LLC"	36.870202777	-76.354508333	""	36.870202777	-76.354508333
1596	"Elizabeth Manor Golf and Country Club"	36.815833333	-76.3925	""	36.815833333	-76.3925
1597	"Elizabeth Manor Golf and Country Club"	36.816111111	-76.3925	""	36.816111111	-76.3925
1600	"Cintas, Portsmouth #391"	36.793888888	-76.34	""	36.793888888	-76.34
1604	"Elizabeth Manor Golf and Country Club"	36.816	-76.392166666	""	36.816	-76.392166666
1606	"Elizabeth Manor Golf and Country Club"	36.815569444	-76.391683333	""	36.815569444	-76.391683333
1607	"Elizabeth Manor Golf and Country Club"	36.815555555	-76.390833333	""	36.815555555	-76.390833333
1608	"Shared Hospital Services"	36.802241666	-76.378077777	""	36.802241666	-76.378077777
1611	"Virginia Renewable Power - Portsmouth, LLC"	36.872644444	-76.351683333	""	36.872644444	-76.351683333
1616	"Bayville Golf Club"	36.901527777	-76.113138888	""	36.901527777	-76.113138888
1618	"Oceana Golf Club"	36.803444444	-76.020888888	""	36.803444444	-76.020888888
1624	"Alsco"	36.88825	-76.176527777	""	36.88825	-76.176527777
1625	"The Tradition Golf Club at Broad Bay"	36.895833333	-76.046388888	""	36.895833333	-76.046388888
1626	"The Tradition Golf Club at Broad Bay"	36.896111111	-76.045277777	""	36.896111111	-76.045277777
1627	"The Tradition Golf Club at Broad Bay"	36.895277777	-76.045	""	36.895277777	-76.045
1628	"The Tradition Golf Club at Broad Bay"	36.895	-76.047222222	""	36.895	-76.047222222
1629	"The Tradition Golf Club at Broad Bay"	36.896055555	-76.04825	""	36.896055555	-76.04825
1630	"The Tradition Golf Club at Broad Bay"	36.895555555	-76.049166666	""	36.895555555	-76.049166666
1631	"Cavalier Golf and Yacht Club"	36.864444444	-76.003527777	""	36.864444444	-76.003527777
1632	"Cavalier Golf and Yacht Club"	36.859777777	-76.001583333	""	36.859777777	-76.001583333
1633	"Cavalier Golf and Yacht Club"	36.858166666	-75.994083333	""	36.858166666	-75.994083333
1634	"Cavalier Golf and Yacht Club"	36.856916666	-75.996583333	""	36.856916666	-75.996583333
1635	"Cavalier Golf and Yacht Club"	36.855583333	-75.998472222	""	36.855583333	-75.998472222
1636	"Cavalier Golf and Yacht Club"	36.8615	-76.005166666	""	36.8615	-76.005166666
1637	"Cavalier Golf and Yacht Club"	36.867055555	-76.006611111	""	36.867055555	-76.006611111
1638	"Hells Point Golf Club"	36.742166666	-75.983666666	""	36.742166666	-75.983666666
1639	"Hells Point Golf Club"	36.738611111	-75.970222222	""	36.738611111	-75.970222222
1640	"Hells Point Golf Club"	36.740277777	-75.978333333	""	36.740277777	-75.978333333
1641	"Hells Point Golf Club"	36.740277777	-75.978333333	""	36.740277777	-75.978333333
1642	"Hells Point Golf Club"	36.740277777	-75.978333333	""	36.740277777	-75.978333333
1643	"Cavalier Golf and Yacht Club"	36.855861111	-75.996777777	""	36.855861111	-75.996777777
1644	"Cavalier Golf and Yacht Club"	36.85775	-75.993416666	""	36.85775	-75.993416666
1646	"Oceana Plant"	36.8375	-76.006305555	""	36.8375	-76.006305555
1647	"Bayville Golf Club"	36.902388888	-76.115527777	""	36.902388888	-76.115527777
1651	"Salem Crossing Shopping Center"	36.790833333	-76.123888888	""	36.790833333	-76.123888888
1653	"Bayville Golf Club"	36.9015	-76.1135	""	36.9015	-76.1135
1654	"Salem Crossing Shopping Center"	36.790833333	-76.123611111	""	36.790833333	-76.123611111
1655	"Salem Crossing Shopping Center"	36.791111111	-76.123333333	""	36.791111111	-76.123333333
1657	"Oceana Golf Club"	36.803638888	-76.0265	""	36.803638888	-76.0265
1658	"Oceana Golf Club"	36.799111111	-76.0285	""	36.799111111	-76.0285
1659	"Oceana Golf Club"	36.799527777	-76.029138888	""	36.799527777	-76.029138888
1660	"Virginia Beach National Golf Course"	36.753611111	-76.071666666	""	36.753611111	-76.071666666
1661	"Virginia Beach National Golf Course"	36.756388888	-76.076666666	""	36.756388888	-76.076666666
1662	"Virginia Beach National Golf Course"	36.761388888	-76.074444444	""	36.761388888	-76.074444444
1663	"Virginia Beach National Golf Course"	36.760277777	-76.070277777	""	36.760277777	-76.070277777
1668	"Virginia Beach National Golf Course"	36.761861111	-76.076138888	""	36.761861111	-76.076138888
1669	"Virginia Beach National Golf Course"	36.762444444	-76.076777777	""	36.762444444	-76.076777777
1670	"Kempsville Greens Golf Course"	36.823355555	-76.139455555	""	36.823355555	-76.139455555
1671	"Kempsville Greens Golf Course"	36.822236111	-76.145852777	""	36.822236111	-76.145852777
1672	"Alsco"	36.888027777	-76.176527777	""	36.888027777	-76.176527777
1673	"Hells Point Golf Club"	36.738694444	-75.971166666	""	36.738694444	-75.971166666
1674	"Princess Anne Country Club"	36.866416666	-75.99275	""	36.866416666	-75.99275
1675	"Princess Anne Country Club"	36.865138888	-75.987972222	""	36.865138888	-75.987972222
1676	"Princess Anne Country Club"	36.86975	-75.992638888	""	36.86975	-75.992638888
1677	"Princess Anne Country Club"	36.873666666	-75.987888888	""	36.873666666	-75.987888888
1679	"Cypress Point Country Club"	36.874111111	-76.161416666	""	36.874111111	-76.161416666
1680	"Cypress Point Country Club"	36.877555555	-76.162833333	""	36.877555555	-76.162833333
1681	"Princess Anne Country Club"	36.866111111	-75.982361111	""	36.866111111	-75.982361111
1682	"Princess Anne Country Club"	36.865333333	-75.983638888	""	36.865333333	-75.983638888
1687	"The Tradition Golf Club at Broad Bay"	36.896222222	-76.047861111	""	36.896222222	-76.047861111
1690	"Alsco"	36.888277777	-76.176472222	""	36.888277777	-76.176472222
1699	"Alsco"	36.888416666	-76.176472222	""	36.888416666	-76.176472222
1702	"Colonial Williamsburg"	37.271388888	-76.706666666	""	37.271388888	-76.706666666
1703	"Colonial Williamsburg"	37.267777777	-76.700833333	""	37.267777777	-76.700833333
1704	"Colonial Williamsburg"	37.267222222	-76.698611111	""	37.267222222	-76.698611111
1705	"Colonial Williamsburg"	37.271388888	-76.6925	""	37.271388888	-76.6925
1706	"Colonial Williamsburg"	37.279722222	-76.6975	""	37.279722222	-76.6975
1707	"Colonial Williamsburg"	37.273611111	-76.696111111	""	37.273611111	-76.696111111
1708	"Colonial Williamsburg"	37.2675	-76.683888888	""	37.2675	-76.683888888
1709	"Colonial Williamsburg"	37.272777777	-76.701388888	""	37.272777777	-76.701388888
1710	"Colonial Williamsburg"	37.282222222	-76.697222222	""	37.282222222	-76.697222222
1711	"College of William and Mary"	37.290833333	-76.732222222	""	37.290833333	-76.732222222
1713	"Colonial Williamsburg"	37.270611111	-76.702638888	""	37.270611111	-76.702638888
1714	"Colonial Williamsburg"	37.269641097	-76.692999569	""	37.269641097	-76.692999569
1716	"Franklin Water System"	36.680805555	-76.922861111	""	36.680805555	-76.922861111
1718	"Franklin Water System"	36.697861111	-76.955138888	""	36.697861111	-76.955138888
1719	"Franklin Water System"	36.670833333	-76.938333333	""	36.670833333	-76.938333333
1720	"Franklin Water System"	36.659388888	-76.925888888	""	36.659388888	-76.925888888
1721	"Franklin Water System"	36.6975	-76.954722222	""	36.6975	-76.954722222
1730	"Bayshore Concrete Products/Chesapeake, Inc."	36.7245	-76.266305555	""	36.7245	-76.266305555
1731	"Bayshore Concrete Products/Chesapeake, Inc."	36.72525	-76.266722222	""	36.72525	-76.266722222
1736	"Indian River Water Company"	36.81625	-76.225833333	""	36.81625	-76.225833333
1739	"Chesapeake Golf Club"	36.704722222	-76.288055555	""	36.704722222	-76.288055555
1740	"Chesapeake Golf Club"	36.713333333	-76.289722222	""	36.713333333	-76.289722222
1741	"Chesapeake Golf Club"	36.709166666	-76.279722222	""	36.709166666	-76.279722222
1742	"Cahoon Plantation"	36.7225	-76.295833333	""	36.7225	-76.295833333
1743	"Cahoon Plantation"	36.721944444	-76.297222222	""	36.721944444	-76.297222222
1744	"Cahoon Plantation"	36.721666666	-76.298055555	""	36.721666666	-76.298055555
1745	"Cahoon Plantation"	36.721666666	-76.299166666	""	36.721666666	-76.299166666
1748	"Northwest River/Western Branch Systems"	36.579208333	-76.201580555	""	36.579208333	-76.201580555
1750	"Northwest River/Western Branch Systems"	36.598144444	-76.208575	""	36.598144444	-76.208575
1752	"VDOC -Saint Brides / Indian Creek Correctional Center"	36.611805555	-76.18	""	36.611805555	-76.18
1753	"Norfolk City of Nursery"	36.612761111	-76.195977777	""	36.612761111	-76.195977777
1754	"Greenbrier Farms Nursery"	36.637230555	-76.223338888	""	36.637230555	-76.223338888
1755	"Greenbrier Farms Nursery"	36.637505555	-76.223072222	""	36.637505555	-76.223072222
1758	"Greenbrier Farms Nursery"	36.640019444	-76.226683333	""	36.640019444	-76.226683333
1759	"Greenbrier Farms Nursery"	36.641669444	-76.230022222	""	36.641669444	-76.230022222
1760	"Greenbrier Farms Nursery"	36.641669444	-76.230022222	""	36.641669444	-76.230022222
1761	"Greenbrier Farms Nursery"	36.648077777	-76.225291666	""	36.648077777	-76.225291666
1762	"Greenbrier Farms Nursery"	36.648077777	-76.225291666	""	36.648077777	-76.225291666
1763	"Greenbrier Farms Nursery"	36.648911111	-76.227519444	""	36.648911111	-76.227519444
1764	"Greenbrier Farms Nursery"	36.649177777	-76.227791666	""	36.649177777	-76.227791666
1765	"Greenbrier Farms Nursery"	36.649183333	-76.228058333	""	36.649183333	-76.228058333
1766	"Greenbrier Farms Nursery"	36.649186111	-76.228077777	""	36.649186111	-76.228077777
1767	"Greenbrier Farms Nursery"	36.646944444	-76.240841666	""	36.646944444	-76.240841666
1775	"Naval Security Activity Northwest"	36.563083333	-76.256694444	""	36.563083333	-76.256694444
1776	"Naval Security Activity Northwest"	36.564055555	-76.257305555	""	36.564055555	-76.257305555
1777	"Naval Security Activity Northwest"	36.564611111	-76.256972222	""	36.564611111	-76.256972222
1778	"Naval Security Activity Northwest"	36.568611111	-76.252555555	""	36.568611111	-76.252555555
1779	"Naval Security Activity Northwest"	36.568722222	-76.252944444	""	36.568722222	-76.252944444
1783	"Bayshore Concrete Products/Chesapeake, Inc."	36.72525	-76.266722222	""	36.72525	-76.266722222
1789	"Naval Security Activity Northwest"	36.568888888	-76.253027777	""	36.568888888	-76.253027777
1793	"JCSA - Central System"	37.246480638	-76.769368141	""	37.246480638	-76.769368141
1794	"JCSA - Central System"	37.248313713	-76.769235486	""	37.248313713	-76.769235486
1798	"Northwest River/Western Branch Systems"	36.58495	-76.203566666	""	36.58495	-76.203566666
1805	"Northwest River/Western Branch Systems"	36.771805555	-76.462222222	""	36.771805555	-76.462222222
1806	"Northwest River/Western Branch Systems"	36.783888888	-76.4595	""	36.783888888	-76.4595
1808	"Northwest River/Western Branch Systems"	36.593097222	-76.210425	""	36.593097222	-76.210425
1811	"Western Tidewater Water Authority"	36.863866666	-76.572258333	""	36.863866666	-76.572258333
1812	"Western Tidewater Water Authority"	36.812138888	-76.586916666	""	36.812138888	-76.586916666
1813	"Western Tidewater Water Authority"	36.903380555	-76.512208333	""	36.903380555	-76.512208333
1814	"Western Tidewater Water Authority"	36.802111111	-76.731	""	36.802111111	-76.731
1815	"Western Tidewater Water Authority"	36.944722222	-76.588888888	""	36.944722222	-76.588888888
1816	"Western Tidewater Water Authority"	36.900027777	-76.488027777	""	36.900027777	-76.488027777
1817	"Western Tidewater Water Authority"	36.781111111	-76.621388888	""	36.781111111	-76.621388888
1818	"Western Tidewater Water Authority"	36.902277777	-76.500194444	""	36.902277777	-76.500194444
1819	"Painter Farm"	37.562738888	-75.794127777	""	37.562738888	-75.794127777
1821	"Drewryville"	36.711611111	-77.304083333	""	36.711611111	-77.304083333
1824	"Thomas Jefferson National Accelerator Facility"	37.092777777	-76.483638888	""	37.092777777	-76.483638888
1829	"Ed Goin Farm"	37.820111111	-75.609972222	""	37.820111111	-75.609972222
58738	"REAMFORD FARMS"	37.256666666	-77.9825	""	37.256666666	-77.9825
58740	"CLOVERLAND"	38.829	-77.668	""	38.829	-77.668
58741	"LK HOLIDAY ESTATE (THE SUMMIT)"	39.323080141	-78.312804602	""	39.323080141	-78.312804602
58742	"WINTERGREEN MTN SERVICE AREA"	37.929722222	-78.950833333	""	37.929722222	-78.950833333
58744	"WINTERGREEN MTN SERVICE AREA"	37.915833333	-78.942222222	""	37.915833333	-78.942222222
58745	"VILLAGES AT POWHATAN"	37.274444444	-76.77	""	37.274444444	-76.77
58746	"LK HOLIDAY ESTATE (THE SUMMIT)"	39.314446055	-78.312476652	""	39.314446055	-78.312476652
58747	"L TOM LEWIS"	0.1	0	"vwuds_flag_coord"	37.211688	-75.977135
58748	"L TOM LEWIS"	0.1	0	"vwuds_flag_coord"	37.211688	-75.977135
58749	"LURAY PLANT"	38.671388888	-78.458611111	""	38.671388888	-78.458611111
58752	"Cubberley Farms"	0.1	0	"vwuds_flag_coord"	37.383289	-75.972167
58753	"Cubberley Farms"	0.1	0	"vwuds_flag_coord"	37.383289	-75.972167
58754	"GARY AND RHONDA GUTHRIE"	37.017222222	-79.040555555	""	37.017222222	-79.040555555
58755	"CHESTERFIELD POWER STATION"	37.370555555	-77.369166666	""	37.370555555	-77.369166666
58756	"E ANDERSON SCOTT"	0.1	0	"vwuds_flag_coord"	36.549361	-79.45606
58757	"Holly Grove Farm"	37.496388888	-75.883888888	""	37.496388888	-75.883888888
58759	"W.T. HOLLAND & SONS, INC"	0.1	0.1	"vwuds_flag_coord"	37.993366	-75.574312
58760	"CHESTERFIELD POWER STATION"	37.383333333	-77.382777777	""	37.383333333	-77.382777777
