"bundle"	"admincode"	"description"	"name"	"ftype"	"fstatus"	"startdate"	"enddate"	"permit_id"	"dh_link_admin_reg_issuer"
"permit"	"MD0064556"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"DUMFRIES TERMINAL"	"npdes_ip"	"expired"	2013-07-01	2018-06-30	"MD0064556"	"epa"
"permit"	"VA0070670"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"DUNGANNON STP"	"npdes_ip"	"active"	2017-07-01	2022-06-30	"VA0070670"	"epa"
"permit"	"VA0089842"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"DUNGANNON WATER FILTRATION PLA"	"npdes_ip"	"revoked"	2008-06-17	2013-06-16	"VA0089842"	"epa"
"permit"	"VA0003077"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"DUPONT TEIJIN FILMS - HOPEWELL SITE"	"npdes_ip"	"active"	2017-03-01	2022-02-28	"VA0003077"	"epa"
"permit"	"VA0090727"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"DUTOY CREEK WWTP"	"npdes_ip"	"active"	2013-02-06	2018-01-31	"VA0090727"	"epa"
"permit"	"VA0004669"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"E I DU PONT DE NEMOURS AND COMPANY - SPRUANCE PLT"	"npdes_ip"	"active"	2016-07-01	2021-06-30	"VA0004669"	"epa"
"permit"	"VAN040079"	"General Permit Covered Facility"	"E I DU PONT DE NEMOURS AND COMPANY - SPRUANCE PLT"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN040079"	"epa"
"permit"	"VA0027553"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"EAGLE EYRIE BAPTIST CONFERENCE CENTER SEWAGE TREAT"	"npdes_ip"	"active"	2018-07-28	2023-06-30	"VA0027553"	"epa"
"permit"	"VAR105528"	"General Permit Covered Facility"	"EAGLES POINTE SECTION 11"	"npdes_gp"	"active"	2014-07-01	2019-06-30	"VAR105528"	"epa"
"permit"	"VA0087599"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"EAST COAST REPAIR AND FABRICATION LLC DIV-3"	"npdes_ip"	"active"	2015-05-01	2020-04-30	"VA0087599"	"epa"
"permit"	"VA0092908"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"EAST RIVER MOUNTAIN TUNNEL"	"npdes_ip"	"active"	2016-05-01	2021-04-30	"VA0092908"	"epa"
"permit"	"VA0072354"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"EASTMAN PERFORMANCE FILMS LLC - FIELDALE"	"npdes_ip"	"active"	2016-05-31	2021-05-30	"VA0072354"	"epa"
"permit"	"WV1018795"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"ECKMAN NO. 2 MINE"	"npdes_ip"	"active"	2014-09-05	2019-09-02	"WV1018795"	"epa"
"permit"	"WV1005651"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"ECKMAN RAMP HAULROAD"	"npdes_ip"	"active"	2013-06-04	2018-04-14	"WV1005651"	"epa"
"permit"	"VA0024490"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"EDGEMONT CENTER INCORPORATED STP"	"npdes_ip"	"expired"	2012-07-01	2017-06-30	"VA0024490"	"epa"
"permit"	"VA0020508"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"EDINBURG STP"	"npdes_ip"	"active"	2017-01-01	2021-12-31	"VA0020508"	"epa"
"permit"	"VA0091791"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"EDINBURG WTP"	"npdes_ip"	"revoked"	2011-09-01	2016-08-31	"VA0091791"	"epa"
"permit"	"VA0080781"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"EHEART SUBDIVISION STP"	"npdes_ip"	"active"	2016-11-01	2021-10-31	"VA0080781"	"epa"
"permit"	"VAN040143"	"General Permit Covered Facility"	"EHEART SUBDIVISION STP"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN040143"	"epa"
"permit"	"VA0062731"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"ELK HILL FARM WWTP"	"npdes_ip"	"active"	2014-04-27	2019-03-31	"VA0062731"	"epa"
"permit"	"VAN010144"	"General Permit Covered Facility"	"ELKTON STP"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN010144"	"epa"
"permit"	"VA0026433"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"ELKTON STP"	"npdes_ip"	"active"	2017-01-01	2021-12-31	"VA0026433"	"epa"
"permit"	"VA0062219"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"ELLISTON-LAFAYETTE WWTP"	"npdes_ip"	"active"	2018-10-01	2023-09-30	"VA0062219"	"epa"
"permit"	"VA0092380"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"ELYSIAN HEIGHTS STP"	"npdes_ip"	"active"	2013-12-09	2018-12-08	"VA0092380"	"epa"
"permit"	"MD0067598"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"ELYSIAN HEIGHTS WWTP"	"npdes_ip"	"revoked"	2003-12-01	2008-11-30	"MD0067598"	"epa"
"permit"	"VA0089354"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"EMERALD HILL ELEMENTARY SCHOOL"	"npdes_ip"	"active"	2017-03-01	2022-02-28	"VA0089354"	"epa"
"permit"	"VA0065471"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"EMPIRE MOBILE HOME PARK STP"	"npdes_ip"	"active"	2016-02-01	2021-01-31	"VA0065471"	"epa"
"permit"	"VA0006220"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"EMPORIA WTP"	"npdes_ip"	"revoked"	2010-06-07	2015-06-06	"VA0006220"	"epa"
"permit"	"VA0020346"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"EMPORIA WWTP"	"npdes_ip"	"active"	2012-06-01	2017-05-31	"VA0020346"	"epa"
"permit"	"VA0071846"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"ENDLESS CAVERNS STP"	"npdes_ip"	"active"	2016-11-01	2021-10-31	"VA0071846"	"epa"
"permit"	"VAR050691"	"General Permit Covered Facility"	"ENERGY SOLUTIONS"	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR050691"	"epa"
"permit"	"VA0081639"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"ENVOY AT THE VILLAGE"	"npdes_ip"	"active"	2015-02-01	2020-01-31	"VA0081639"	"epa"
"permit"	"VAR050123"	"General Permit Covered Facility"	"ESTES EXPRESS LINES"	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR050123"	"epa"
"permit"	"VA0087891"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"EVERGREEN COUNTRY CLUB"	"npdes_ip"	"active"	2018-09-01	2023-08-31	"VA0087891"	"epa"
"permit"	"VAR103938"	"General Permit Covered Facility"	"EVERGREEN MEADOWS"	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR103938"	"epa"
"permit"	"VA0062031"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"EVERGREEN MOBILE HOME PARK"	"npdes_ip"	"active"	2014-04-08	2019-04-07	"VA0062031"	"epa"
"permit"	"VA0092592"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"EXETER SEWAGE TREATMENT WORKS"	"npdes_ip"	"active"	2015-07-26	2020-07-25	"VA0092592"	"epa"
"permit"	"VA0088587"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FAIRFAX COUNTY - MS4"	"npdes_ip"	"active"	2015-04-01	2020-03-31	"VA0088587"	"epa"
"permit"	"VAR040104"	"General Permit Covered Facility"	"FAIRFAX COUNTY PUBLIC SCHOOLS"	"npdes_gp"	"expired"	2013-07-01	2018-06-30	"VAR040104"	"epa"
"permit"	"VA0089885"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FAIRFIELD SQUARE"	"npdes_ip"	"active"	2018-05-01	2023-04-30	"VA0089885"	"epa"
"permit"	"VA0092134"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FAIRVIEW BEACH WASTEWATER TREATMENT PLANT"	"npdes_ip"	"active"	2013-01-29	2018-01-28	"VA0092134"	"epa"
"permit"	"MD0056464"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FAIRVIEW BEACH WWTP"	"npdes_ip"	"revoked"	2002-07-01	2007-06-30	"MD0056464"	"epa"
"permit"	"VA0024996"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FALLING CREEK WWTP"	"npdes_ip"	"active"	2013-08-05	2018-07-31	"VA0024996"	"epa"
"permit"	"VA0070271"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FALLING RUN WWTP"	"npdes_ip"	"active"	2016-07-01	2021-06-30	"VA0070271"	"epa"
"permit"	"VA0092258"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FALWELL INDUSTRIAL LANDFILL"	"npdes_ip"	"revoked"	2013-07-02	2018-07-01	"VA0092258"	"epa"
"permit"	"VA0072575"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FANCY GAP MOTOR LODGE STP"	"npdes_ip"	"revoked"	2006-10-15	2011-10-14	"VA0072575"	"epa"
"permit"	"VAN040097"	"General Permit Covered Facility"	"FARMVILLE ADVANCED WWTP"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN040097"	"epa"
"permit"	"VA0083135"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FARMVILLE ADVANCED WWTP"	"npdes_ip"	"active"	2015-02-01	2020-01-31	"VA0083135"	"epa"
"permit"	"VA0089770"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FAST STOP SUNOCO"	"npdes_ip"	"revoked"	2008-01-06	2012-12-31	"VA0089770"	"epa"
"permit"	"VAN020053"	"General Permit Covered Facility"	"FAUQUIER COUNTY WSA - AGGREGATE NUTRIENT DISCHARGE"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN020053"	"epa"
"permit"	"VA0077411"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FAUQUIER SPRINGS COUNTRY CLUB STP"	"npdes_ip"	"active"	2014-11-17	2019-11-16	"VA0077411"	"epa"
"permit"	"VA0087874"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FCWA - CORBALIS WATER TREATMENT PLANT"	"npdes_ip"	"active"	2014-05-23	2019-05-22	"VA0087874"	"epa"
"permit"	"VA0002585"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FCWA - LORTON WATER TREATMENT PLANT"	"npdes_ip"	"active"	2016-01-01	2020-12-31	"VA0002585"	"epa"
"permit"	"VA0089991"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FEDERAL MOGUL CORPORATION - BLACKSBURG"	"npdes_ip"	"active"	2014-04-01	2019-03-31	"VA0089991"	"epa"
"permit"	"VA0076384"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FEDERAL MOGUL PRODUCTS INC - W"	"npdes_ip"	"revoked"	2013-01-01	2017-12-31	"VA0076384"	"epa"
"permit"	"VAG110099"	"General Permit Covered Facility"	"FELTON BRO. TRANSIT MIX, INC"	"npdes_gp"	"expired"	2008-10-01	2013-09-30	"VAG110099"	"epa"
"permit"	"VAG110180"	"General Permit Covered Facility"	"FELTON BROS. TRANSIT MIX, INC"	"npdes_gp"	"expired"	2008-10-01	2013-09-30	"VAG110180"	"epa"
"permit"	"VAG110182"	"General Permit Covered Facility"	"FELTON BROS. TRANSIT MIX, INC"	"npdes_gp"	"expired"	2008-10-01	2013-09-30	"VAG110182"	"epa"
"permit"	"VAG110193"	"General Permit Covered Facility"	"FELTON BROS. TRANSIT MIX, INC."	"npdes_gp"	"expired"	2008-10-01	2013-09-30	"VAG110193"	"epa"
"permit"	"VAG110181"	"General Permit Covered Facility"	"FELTON BROS. TRANSIT MIX, INC."	"npdes_gp"	"expired"	2008-10-01	2013-09-30	"VAG110181"	"epa"
"permit"	"VAG110183"	"General Permit Covered Facility"	"FELTON BROS. TRANSIT MIX, INC."	"npdes_gp"	"expired"	2008-10-01	2013-09-30	"VAG110183"	"epa"
"permit"	"VA0062529"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FERGUSON SEWAGE TREATMENT PLANT"	"npdes_ip"	"active"	2013-11-07	2018-11-06	"VA0062529"	"epa"
"permit"	"VA0029254"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FERRUM TOWN  - SEWAGE TREATMENT PLANT"	"npdes_ip"	"active"	2014-01-26	2019-01-25	"VA0029254"	"epa"
"permit"	"VA0089206"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FIGHTING CREEK WWTF"	"npdes_ip"	"active"	2016-10-27	2021-09-30	"VA0089206"	"epa"
"permit"	"VA0060364"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FINCASTLE TOWN - REGIONAL SEWAGE TREATMENT PLANT"	"npdes_ip"	"active"	2015-12-13	2020-12-12	"VA0060364"	"epa"
"permit"	"VAN040140"	"General Permit Covered Facility"	"FINCASTLE TOWN - REGIONAL SEWAGE TREATMENT PLANT"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN040140"	"epa"
"permit"	"VA0025291"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FISHERSVILLE REGIONAL WWTP"	"npdes_ip"	"active"	2014-12-01	2019-11-30	"VA0025291"	"epa"
"permit"	"VA0023027"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FLATWOODS JOB CORPS CIVILIAN CONSERVATION CTR STP"	"npdes_ip"	"revoked"	2010-05-15	2015-05-14	"VA0023027"	"epa"
"permit"	"VA0025992"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FLOYD TOWN - FLOYD CO - PUBLIC SERVICE AUTHORITY"	"npdes_ip"	"active"	2017-12-16	2022-12-15	"VA0025992"	"epa"
"permit"	"VA0092398"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FLYING J 750 - MAX MEADOWS"	"npdes_ip"	"active"	2014-01-23	2019-01-22	"VA0092398"	"epa"
"permit"	"VA0090549"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FLYING J 754 - WYTHEVILLE"	"npdes_ip"	"active"	2017-07-01	2022-06-30	"VA0090549"	"epa"
"permit"	"VA0089214"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FLYING J NO 752"	"npdes_ip"	"active"	2015-01-01	2019-12-31	"VA0089214"	"epa"
"permit"	"VA0092657"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FLYING J TRAVEL PLAZA 749"	"npdes_ip"	"active"	2018-08-01	2023-07-31	"VA0092657"	"epa"
"permit"	"VA0092762"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FLYING J TRAVEL PLAZA 876"	"npdes_ip"	"active"	2013-08-22	2018-08-21	"VA0092762"	"epa"
"permit"	"VA0068110"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FMC WASTEWATER TREATMENT FACILITY"	"npdes_ip"	"active"	2018-08-01	2023-07-31	"VA0068110"	"epa"
"permit"	"VA0002623"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FOOD PROCESSORS WATER COOPERAT"	"npdes_ip"	"revoked"	2009-11-01	2014-10-31	"VA0002623"	"epa"
"permit"	"VA0061964"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FOREST LAKES ESTATES STP"	"npdes_ip"	"active"	2013-12-01	2018-11-30	"VA0061964"	"epa"
"permit"	"VAN010128"	"General Permit Covered Facility"	"FOREST LAKES ESTATES STP"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN010128"	"epa"
"permit"	"VAR220049"	"General Permit Covered Facility"	"FOREST PRODUCTS OF VA, INC"	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR220049"	"epa"
"permit"	"VA0024147"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FORK UNION MILITARY ACADEMY STP"	"npdes_ip"	"active"	2018-02-01	2023-01-31	"VA0024147"	"epa"
"permit"	"VA0002402"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FORMER GENICOM - WAYNESBORO FACILITY"	"npdes_ip"	"active"	2014-05-01	2019-04-30	"VA0002402"	"epa"
"permit"	"VA0092771"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FORT BELVOIR - US ARMY GARRISON"	"npdes_ip"	"active"	2017-01-01	2021-12-31	"VA0092771"	"epa"
"permit"	"VA0074161"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FORT CHISWELL WWTP"	"npdes_ip"	"active"	2016-12-01	2021-11-30	"VA0074161"	"epa"
"permit"	"VA0092509"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FOSTER FALLS WWTP"	"npdes_ip"	"active"	2014-09-28	2019-09-27	"VA0092509"	"epa"
"permit"	"VAN020113"	"General Permit Covered Facility"	"FOUR WINDS CAMPGROUND SEWAGE TREATMENT PLANT"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN020113"	"epa"
"permit"	"VA0060429"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FOUR WINDS CAMPGROUND SEWAGE TREATMENT PLANT"	"npdes_ip"	"active"	2011-06-28	2016-06-27	"VA0060429"	"epa"
"permit"	"VA0024112"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FOXCROFT SCHOOL"	"npdes_ip"	"active"	2015-07-01	2020-06-30	"VA0024112"	"epa"
"permit"	"VA0004774"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FRAMATOME INC - MAR"	"npdes_ip"	"active"	2016-07-01	2021-06-30	"VA0004774"	"epa"
"permit"	"WVG415507"	"General Permit Covered Facility"	"FRANK SALAS"	"npdes_gp"	"active"	2016-02-01	2019-06-30	"WVG415507"	"epa"
"permit"	"VA0023922"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FRANKLIN CITY - WASTEWATER TREATMENT PLANT"	"npdes_ip"	"active"	2014-07-01	2019-06-30	"VA0023922"	"epa"
"permit"	"VA0092142"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FRANKLIN COUNTY - SANITARY LANDFILL"	"npdes_ip"	"active"	2016-12-12	2021-11-30	"VA0092142"	"epa"
"permit"	"VA0091103"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FRANKLIN COUNTY COMMERCE CENTE"	"npdes_ip"	"active"	2017-09-19	2022-08-31	"VA0091103"	"epa"
"permit"	"VA0088561"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FRANKLIN COUNTY SCHOOLS - CALLAWAY ELEMENTARY"	"npdes_ip"	"active"	2015-09-09	2020-08-31	"VA0088561"	"epa"
"permit"	"VA0090719"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FRANKLIN COUNTY SCHOOLS - WINDY GAP ELEMENTARY"	"npdes_ip"	"active"	2016-07-07	2021-06-30	"VA0090719"	"epa"
"permit"	"VAR040113"	"General Permit Covered Facility"	"FREDERICK COUNTY PUBLIC SCHOOLS"	"npdes_gp"	"expired"	2013-07-01	2018-06-30	"VAR040113"	"epa"
"permit"	"VA0025127"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FREDERICKSBURG WASTEWATER TREATMENT FACILITY"	"npdes_ip"	"active"	2013-02-27	2018-02-26	"VA0025127"	"epa"
"permit"	"VAN020095"	"General Permit Covered Facility"	"FREDERICKSBURG WASTEWATER TREATMENT FACILITY"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN020095"	"epa"
"permit"	"VA0092517"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FRIENDS OF CROOKED ROADS AT PO"	"npdes_ip"	"revoked"	2009-10-16	2014-10-15	"VA0092517"	"epa"
"permit"	"VA0092738"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FRIES HYDROELECTRIC FACILITY"	"npdes_ip"	"revoked"	2013-08-21	2018-08-20	"VA0092738"	"epa"
"permit"	"VA0067881"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FRIES WWTP"	"npdes_ip"	"active"	2014-03-06	2019-03-05	"VA0067881"	"epa"
"permit"	"VAN010010"	"General Permit Covered Facility"	"FRONT ROYAL STP"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN010010"	"epa"
"permit"	"VA0062812"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"FRONT ROYAL STP"	"npdes_ip"	"active"	2012-12-01	2017-11-30	"VA0062812"	"epa"
"permit"	"VAN010057"	"General Permit Covered Facility"	"FWSA - AGGREGATE NUTRIENT DISCHARGE"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN010057"	"epa"
"permit"	"VA0091898"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GAINESBORO ELEMENTARY SCHOOL"	"npdes_ip"	"active"	2016-07-01	2021-06-30	"VA0091898"	"epa"
"permit"	"VA0078484"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GALAX WWTP"	"npdes_ip"	"active"	2014-06-14	2019-06-13	"VA0078484"	"epa"
"permit"	"VAR050202"	"General Permit Covered Facility"	"GEM CITY IRON&METAL RECYCLING"	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR050202"	"epa"
"permit"	"VA0089699"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GENERAL DYNAMICS NASSCO-NORFOLK - HARPER FACILITY"	"npdes_ip"	"active"	2018-02-01	2023-01-31	"VA0089699"	"epa"
"permit"	"VA0073091"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GENERAL DYNAMICS NASSCO-NORFOLK - LIGON FACILITY"	"npdes_ip"	"active"	2014-11-01	2019-10-31	"VA0073091"	"epa"
"permit"	"VA0089982"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GEORGE WASHINGTON BIRTHPLACE NATIONAL MONUMENT"	"npdes_ip"	"active"	2014-10-13	2019-09-30	"VA0089982"	"epa"
"permit"	"VA0077402"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GEORGE'S CHICKEN LLC"	"npdes_ip"	"active"	2015-05-01	2020-04-30	"VA0077402"	"epa"
"permit"	"VAN010011"	"General Permit Covered Facility"	"GEORGE'S CHICKEN LLC"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN010011"	"epa"
"permit"	"VA0006483"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GEORGIA PACIFIC WOOD PRODUCTS - EMPORIA - PLYWOOD"	"npdes_ip"	"active"	2017-11-01	2022-10-31	"VA0006483"	"epa"
"permit"	"VA0003255"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GEORGIA PACIFIC WOOD PRODUCTS LLC - JARRATT"	"npdes_ip"	"active"	2015-01-01	2019-12-31	"VA0003255"	"epa"
"permit"	"VA0059072"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GEORGIA PACIFIC WOOD PRODUCTS LLC - SKIPPERS"	"npdes_ip"	"active"	2013-09-16	2018-08-31	"VA0059072"	"epa"
"permit"	"VA0088706"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GET CAPTIVE LLC - ZION CROSSROADS"	"npdes_ip"	"active"	2015-03-26	2020-03-25	"VA0088706"	"epa"
"permit"	"VA0089290"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GILES COUNTY PUBLIC SERVICE AU"	"npdes_ip"	"revoked"	2009-08-18	2014-08-17	"VA0089290"	"epa"
"permit"	"VAR050222"	"General Permit Covered Facility"	"GLAD MANUFACTURING"	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR050222"	"epa"
"permit"	"VA0061247"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GLADSTONE STP"	"npdes_ip"	"active"	2017-07-01	2022-06-30	"VA0061247"	"epa"
"permit"	"VA0089478"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GLADYS TIMBER PRODUCTS INC"	"npdes_ip"	"revoked"	2012-05-17	2017-05-16	"VA0089478"	"epa"
"permit"	"VA0080837"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GLEN CREEK WASTEWATER TREATMENT PLANT"	"npdes_ip"	"active"	2014-05-13	2019-05-12	"VA0080837"	"epa"
"permit"	"VA0086584"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GLENMORE WRRF"	"npdes_ip"	"active"	2016-08-01	2021-07-31	"VA0086584"	"epa"
"permit"	"VA0065676"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GLENRAE II MOBILE HOME PARK ST"	"npdes_ip"	"revoked"	2005-07-01	2010-06-30	"VA0065676"	"epa"
"permit"	"VA0068934"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GLENWOOD MOBILE HOME PARK"	"npdes_ip"	"active"	2016-03-01	2021-02-28	"VA0068934"	"epa"
"permit"	"VA0078778"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GLOUCESTER COUNTY WATER TREATMENT PLANT"	"npdes_ip"	"active"	2014-04-01	2019-03-31	"VA0078778"	"epa"
"permit"	"VA0077879"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"GLOUCESTER LUMBER PRODUCTS INC"	"npdes_ip"	"revoked"	2006-02-24	2011-02-23	"VA0077879"	"epa"
"permit"	"VAR050140"	"General Permit Covered Facility"	"GOOCHS RECYCLING"	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR050140"	"epa"
