"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"dh_geofield"	"address1"	"city"	"dh_link_admin_location"
"facility"	"CHARLOTTE COUNTY SCHOOLS JEFFR"	"commercial"	"echo_VA0063118"	"inactive"	"POINT (-78.716669 37.075913)"	"5015 PATRICK HENRY HIGHWAY"	"CHARLOTTE COURT HOUSE"	"VA0063118"
"facility"	"RICHMOND WWTP"	"wwtp"	"echo_VA0063177"	"active"	"POINT (-77.422183 37.522046)"	"1400 BRANDER ST"	"RICHMOND"	"VA0063177"
"facility"	"SPROUSES CORNER LLC STP"	"public water supply"	"echo_VA0063291"	"inactive"	"POINT (-78.49177 37.53042)"	"US ROUTE 60 AND RTE 15"	"DILLWYN"	"VA0063291"
"facility"	"MOUNTAIN VIEW NURSING HOME"	"unknown"	"echo_VA0063347"	"active"	"POINT (-78.205 38.3392)"	"1776 ELLY RD"	"ARODA"	"VA0063347"
"facility"	"SOUTHERN MOBILE HOME PARK"	"public water supply"	"echo_VA0063568"	"inactive"	"POINT (-78.745556 36.816111)"	"US RT 360"	"CLOVER"	"VA0063568"
"facility"	"SHORE HEALTHCARE GROUP LLC"	"unknown"	"echo_VA0063606"	"active"	"POINT (-75.62423 37.75883)"	"26181 PARKSLEY RD"	"PARKSLEY"	"VA0063606"
"facility"	"SIMMONS TERMINAL AND RESTAURANT"	"commercial"	"echo_VA0063614"	"active"	"POINT (-78.1525 36.598889)"	"3134 HWY 903"	"BRACEY"	"VA0063614"
"facility"	"RICHMOND COUNTRY CLUB INC"	"commercial"	"echo_VA0063649"	"active"	"POINT (-77.68474 37.60091)"	"12950 PATTERSON AVE"	"MANAKIN-SABOT"	"VA0063649"
"facility"	"AMHERST CO SERVICE AUTH-IVANHOE FOREST SUB"	"unknown"	"echo_VA0063657"	"active"	"POINT (-79.13256 37.47933)"	"ROBIN HOOD PLACE"	"MADISON HEIGHTS"	"VA0063657"
"facility"	"WASHINGTON CNTY PUBLIC SCHOOLS - GREENDALE ELEM"	"commercial"	"echo_VA0063673"	"active"	"POINT (-82.04425 36.75145)"	"13092 MCGUFFIE DRIVE"	"ABINGDON"	"VA0063673"
"facility"	"HENRICO COUNTY WATER RECLAMATION FACILITY"	"industrial"	"echo_VA0063690"	"active"	"POINT (-77.32345 37.41572)"	"9101 WRVA RD"	"HENRICO"	"VA0063690"
"facility"	"BEDFORD COUNTY SCHOOLS - STAUNTON RIVER HS"	"commercial"	"echo_VA0063738"	"active"	"POINT (-79.621565 37.240551)"	"1095 GOLDEN EAGLE DR"	"MONETA"	"VA0063738"
"facility"	"GRETNA TOWN - SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VA0063843"	"active"	"POINT (-79.34587 36.95582)"	"940 MILLSTREAM DRIVE"	"GRETNA"	"VA0063843"
"facility"	"BEELINE MOBILE HOME PARK LLC"	"public water supply"	"echo_VA0064009"	"active"	"POINT (-82.84537 36.69231)"	"4052 PURCHASE RIDGE RD"	"DUFFIELD"	"VA0064009"
"facility"	"SCOTT COUNTY SCHOOLS - YUMA EL"	"commercial"	"echo_VA0064033"	"inactive"	"POINT (-82.59137 36.643721)"	"INTERSECTION OF ST RTS 614 AND"	"GATE CITY"	"VA0064033"
"facility"	"RAPPAHANNOCK COUNTY HIGH SCHOOL"	"commercial"	"echo_VA0064181"	"active"	"POINT (-78.190278 38.684722)"	"12576 LEE HWY"	"SPERRYVILLE"	"VA0064181"
"facility"	"CLAYPOOL HILL WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VA0064271"	"active"	"POINT (-81.79139 37.02834)"	"987 WARDELL RD"	"CEDAR BLUFF"	"VA0064271"
"facility"	"STANLEY STP"	"public water supply"	"echo_VA0064394"	"active"	"POINT (-78.526486 38.580708)"	"ROUTE 340, 0.25 MILE W OF STANLEY"	"STANLEY"	"VA0064394"
"facility"	"INDEPENDENCE STP"	"public water supply"	"echo_VA0064424"	"active"	"POINT (-81.11151 36.60031)"	"BEAVERDAM RD"	"INDEPENDENCE"	"VA0064424"
"facility"	"CRAIG NEW CASTLE PSA WWT PLANT"	"manufacturing"	"echo_VA0064599"	"active"	"POINT (-80.10068 37.50976)"	"370 COMMERCE AVENUE"	"NEW CASTLE"	"VA0064599"
"facility"	"MARY WALTER ELEMENTARY SCHOOL"	"commercial"	"echo_VA0064726"	"active"	"POINT (-77.70184 38.50332)"	"4529 MORRISVILLE RD"	"BEALETON"	"VA0064726"
"facility"	"BUCHANAN CNTY PUBLIC SCHOOLS - COUNCIL ELEM & HS"	"commercial"	"echo_VA0064751"	"active"	"POINT (-82.081667 37.081944)"	"7608 (ES) & 7802 (HS) HELEN HENDERSON HWY"	"HONAKER"	"VA0064751"
"facility"	"MIDDLE RIVER REGIONAL WWTP"	"wwtp"	"echo_VA0064793"	"active"	"POINT (-78.97736 38.18358)"	"848 LAUREL HILL ROAD VERONA"	"VERONA"	"VA0064793"
"facility"	"CARDINAL VILLAGE"	"unknown"	"echo_VA0065196"	"active"	"POINT (-75.53962 37.94676)"	"6379 LANKFORD HWY"	"NEW CHURCH"	"VA0065196"
"facility"	"WASHINGTON COUNTY PUBLIC SCHOOLS - WATAUGA ELEM"	"commercial"	"echo_VA0065315"	"active"	"POINT (-81.95563 36.67118)"	"23181 WATAUGA RD"	"ABINGDON"	"VA0065315"
"facility"	"WASHINGTON COUNTY PUBLIC SCHOOLS- RHEA VALLEY ELEM"	"commercial"	"echo_VA0065323"	"active"	"POINT (-81.81664 36.68155)"	"31305 RHEA VALLEY RD"	"MEADOWVIEW"	"VA0065323"
"facility"	"BOSTON WATER AND SEWER COMPANY STP - OLD FACILITY"	"public water supply"	"echo_VA0065358"	"active"	"POINT (-78.138055 38.525555)"	"1 MILE FROM INTERSECTION OF ROUTES 707 AND 522"	"BOSTON"	"VA0065358"
"facility"	"GROTTOES WWTP"	"wwtp"	"echo_VA0065374"	"active"	"POINT (-78.827778 38.286111)"	"END OF 19TH STREET IN GROTTOES"	"GROTTOES"	"VA0065374"
"facility"	"EMPIRE MOBILE HOME PARK STP"	"public water supply"	"echo_VA0065471"	"active"	"POINT (-82.78772 36.71308)"	"5865 NATURAL TUNNEL PKWY"	"DUFFIELD"	"VA0065471"
"facility"	"ISLAND CREEK COAL COMPANY - VP"	"unknown"	"echo_VA0065536"	"inactive"	"POINT (-82.0261 37.2428)"	"RTE 638"	"OAKWOOD"	"VA0065536"
"facility"	"OPEQUON WATER RECLAMATION FACILITY"	"industrial"	"echo_VA0065552"	"active"	"POINT (-78.07576 39.17912)"	"3100 BERRYVILLE PIKE"	"WINCHESTER"	"VA0065552"
"facility"	"GLENRAE II MOBILE HOME PARK ST"	"public water supply"	"echo_VA0065676"	"inactive"	"POINT (-81.551944 37.146944)"	"RTE 631"	"TAZEWELL"	"VA0065676"
"facility"	"I-81 TRAVEL PLAZA - MAX MEADOW"	"unknown"	"echo_VA0065706"	"inactive"	"POINT (-80.853251 36.965341)"	"5722 E LEE HWY"	"MAX MEADOWS"	"VA0065706"
"facility"	"OAK HILL ACADEMY STP"	"public water supply"	"echo_VA0065714"	"active"	"POINT (-81.337766 36.599212)"	"2635 OAK HILL RD"	"MOUTH OF WILSON"	"VA0065714"
"facility"	"ST PAUL APPAREL INCORPORATED S"	"unknown"	"echo_VA0065854"	"inactive"	"POINT (-82.322701 36.91634)"	"ST RT 63"	"ST PAUL"	"VA0065854"
"facility"	"RUSSELL COUNTY RECLAMATION LLC - MOSS 3 PREP PLANT"	"manufacturing"	"echo_VA0065951"	"inactive"	"POINT (-82.134718 36.975203)"	"6797 GRAVEL LICK RD"	"CLEVELAND"	"VA0065951"
"facility"	"HOT SPRINGS REGIONAL STP"	"public water supply"	"echo_VA0066303"	"active"	"POINT (-79.860532 38.008491)"	"856 MAIN STREET"	"HOT SPRINGS"	"VA0066303"
"facility"	"SCOTT COUNTY SCHOOLS - TWIN SPRINGS HIGH"	"commercial"	"echo_VA0066311"	"active"	"POINT (-82.463211 36.779237)"	"273 TITAN LN"	"NICKELSVILLE"	"VA0066311"
"facility"	"DOC - BUCKINGHAM CORRECTIONAL CENTER"	"commercial"	"echo_VA0066460"	"active"	"POINT (-78.502228 37.464563)"	"1349 CORRECTIONAL CENTER RD"	"DILLWYN"	"VA0066460"
"facility"	"VIELE-REED STP"	"public water supply"	"echo_VA0066532"	"active"	"POINT (-80.57678 36.66143)"	"MILEPOST 189 BLUE RIDGE PARKWAY"	"FANCY GAP"	"VA0066532"
"facility"	"GROUNDHOG MOUNTAIN STP"	"public water supply"	"echo_VA0066575"	"inactive"	"POINT (-80.541389 36.64)"	"BUCK HOLLAR RD"	"FANCY GAP"	"VA0066575"
"facility"	"HOPEWELL WATER RENEWAL"	"unknown"	"echo_VA0066630"	"active"	"POINT (-77.26249 37.29322)"	"231 HUMMEL ROSS RD"	"HOPEWELL"	"VA0066630"
"facility"	"DOC - NOTTOWAY CORRECTIONAL CENTER"	"commercial"	"echo_VA0066869"	"active"	"POINT (-78.210456 37.182898)"	"650 SHUTTE RD"	"BURKEVILLE"	"VA0066869"
"facility"	"STUARTS DRAFT WWTP"	"wwtp"	"echo_VA0066877"	"active"	"POINT (-79.013461 38.025534)"	"391 WAYNE AVE"	"STUARTS DRAFT"	"VA0066877"
"facility"	"CONSOLIDATION COAL COMPANY - BUCHANAN MINE STP"	"public water supply"	"echo_VA0066907"	"inactive"	"POINT (-81.981666 37.160833)"	"ST RTE 632"	"OAKWOOD"	"VA0066907"
"facility"	"CLINCHFIELD COAL COMPANY - CEN"	"unknown"	"echo_VA0066991"	"inactive"	"POINT (-82.178333 36.958056)"	"STATE ROUTE 615"	"SOUTH CLINCHFIELD"	"VA0066991"
"facility"	"DICKENSON RUSSELL CONTURA - MCCLURE RIVER PREP PLT"	"industrial"	"echo_VA0067032"	"active"	"POINT (-82.37256 37.084613)"	"2079 HERNDON RD"	"MCCLURE"	"VA0067032"
"facility"	"DICKENSON RUSSELL COAL CO - MC"	"unknown"	"echo_VA0067041"	"inactive"	"POINT (-82.390556 37.096667)"	"CANEY CREEK, 1.5 MILES WEST OF"	"MCCLURE"	"VA0067041"
"facility"	"WYTHE CNTY WATER AND WASTEWATER - AUSTINVILLE STP"	"wwtp"	"echo_VA0067059"	"active"	"POINT (-80.9075 36.8525)"	"KOHLER AVE"	"AUSTINVILLE"	"VA0067059"
"facility"	"CHRISTENDOM COLLEGE STP"	"public water supply"	"echo_VA0067067"	"active"	"POINT (-78.14654 38.95226)"	"134 CHRISTENDOM DR"	"FRONT ROYAL"	"VA0067067"
"facility"	"MISSIONARY LEARNING CENTER WWTP"	"wwtp"	"echo_VA0067105"	"active"	"POINT (-77.6625 37.748055)"	"16492 MISSIONARY LEARNING CENTER LN"	"ROCKVILLE"	"VA0067105"
"facility"	"CUMBERLAND HOSPITAL FOR CHILDREN AND ADOLESCENTS"	"commercial"	"echo_VA0067121"	"inactive"	"POINT (-76.980986 37.544883)"	"9407 CUMBERLAND RD"	"NEW KENT"	"VA0067121"
"facility"	"TOWN OF BOONES MILL - SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VA0067245"	"active"	"POINT (-79.940833 37.118056)"	"159 PRIMROSE RD"	"BOONES MILL"	"VA0067245"
"facility"	"CLYDES DALE MOBILE COMMUNITY"	"public water supply"	"echo_VA0067318"	"active"	"POINT (-76.75565 36.84357)"	"100 CLYDES LN"	"WINDSOR"	"VA0067318"
"facility"	"THE SHOCKEY PRECAST GROUP"	"unknown"	"echo_VA0067326"	"inactive"	"POINT (-77.49711 38.19309)"	"4717 MASSAPONAX CHURCH RD"	"SPOTSYLVANIA"	"VA0067326"
"facility"	"SCOTT COUNTY PSA - HOLSTON REGIONAL WWTP"	"wwtp"	"echo_VA0067351"	"active"	"POINT (-82.5803 36.5995)"	"650 QUAIL RUN LANE"	"WEBER CITY"	"VA0067351"
"facility"	"TANGIER TOWN"	"unknown"	"echo_VA0067423"	"active"	"POINT (-75.998888 37.828055)"	"7448 WASTEWATER TREATMENT PLANT RD"	"ACCOMAC"	"VA0067423"
"facility"	"BUCHANAN CNTY PUBLIC SCHOOLS-HURLEY MIDDLE SCHOOL"	"commercial"	"echo_VA0067521"	"active"	"POINT (-82.000833 37.385278)"	"6911 HURLEY ROAD"	"HURLEY"	"VA0067521"
"facility"	"RED OAK MANOR STP"	"public water supply"	"echo_VA0067555"	"active"	"POINT (-79.879454 37.048536)"	"18360 VIRGIL GOODE HIGHWAY"	"ROCKY MOUNT"	"VA0067555"
"facility"	"DICKENSON COUNTY PUBLIC SERVICE AUTH - HAYSI STP"	"public water supply"	"echo_VA0067571"	"active"	"POINT (-82.298056 37.21)"	"RTE 613 N"	"HAYSI"	"VA0067571"
"facility"	"BLAND COUNTY SCHOOL BOARD - BLAND SCHOOLS K - 12"	"commercial"	"echo_VA0067661"	"inactive"	"POINT (-81.14719 37.15689)"	"31 ROCKET DR"	"BLAND"	"VA0067661"
"facility"	"FRIES WWTP"	"wwtp"	"echo_VA0067881"	"active"	"POINT (-80.973056 36.711389)"	"1000 SEWER PLANT RD"	"FRIES"	"VA0067881"
"facility"	"NORTH SPRING BEHAVIORAL HEALTHCARE WWTP"	"wwtp"	"echo_VA0067938"	"active"	"POINT (-77.54639 39.14566)"	"42009 VICTORY LN"	"LEESBURG"	"VA0067938"
"facility"	"LOUISA REGIONAL SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VA0067954"	"active"	"POINT (-77.99196 38.00989)"	"131 PINE RIDGE DR"	"LOUISA"	"VA0067954"
"facility"	"VESPER VIEW STP"	"public water supply"	"echo_VA0067962"	"active"	"POINT (-78.85 38.142222)"	"1468 EAST SIDE HIGHWAY"	"WAYNESBORO"	"VA0067962"
"facility"	"FMC WASTEWATER TREATMENT FACILITY"	"wwtp"	"echo_VA0068110"	"active"	"POINT (-77.4772 38.32405)"	"11801 CAPITAL LN"	"FREDERICKSBURG"	"VA0068110"
"facility"	"DGIF - WYTHEVILLE FISH CULTURAL STATION"	"agriculture"	"echo_VA0068144"	"active"	"POINT (-80.9003 36.93081)"	"1260 RED HOLLOW RD"	"MAX MEADOWS"	"VA0068144"
"facility"	"CHESAPEAKE REGIONAL AIRPORT"	"commercial"	"echo_VA0068209"	"active"	"POINT (-76.330484 36.666107)"	"2800 AIRPORT DRIVE"	"CHESAPEAKE"	"VA0068209"
"facility"	"RHAPSODY INDUSTRIAL PARK - PURGO"	"industrial"	"echo_VA0068314"	"active"	"POINT (-77.46489 37.88223)"	"17320 WASHINGTON HWY"	"DOSWELL"	"VA0068314"
"facility"	"BUCHANAN CNTY PUBLIC SCHOOLS - TWIN VALLEY H S STP"	"public water supply"	"echo_VA0068438"	"active"	"POINT (-81.915278 37.242222)"	"1449 DISMAL RIVER RD"	"PILGRIMS KNOB"	"VA0068438"
"facility"	"THOUSAND TRAILS LYNCHBURG PRESERVE"	"unknown"	"echo_VA0068543"	"active"	"POINT (-79.043631 37.210623)"	"405 MOLLIES CREEK RD"	"GLADYS"	"VA0068543"
"facility"	"CULPEPER COUNTY INDUSTRIAL AIRPARK STP"	"public water supply"	"echo_VA0068586"	"active"	"POINT (-77.85671 38.51814)"	"13281 AIRPARK DRIVE"	"CULPEPER"	"VA0068586"
"facility"	"GLENWOOD MOBILE HOME PARK"	"public water supply"	"echo_VA0068934"	"active"	"POINT (-77.497806 38.227101)"	"9755 GLENWOOD DR"	"FREDERICKSBURG"	"VA0068934"
"facility"	"HARTLAND INSTITUTE"	"commercial"	"echo_VA0068951"	"inactive"	"POINT (-78.09929 38.33321)"	"444 HARTLAND OAK DR"	"RAPIDAN"	"VA0068951"
"facility"	"SOUTH HILL WWTP"	"wwtp"	"echo_VA0069337"	"active"	"POINT (-78.13329 36.69685)"	"1015 ROCKY BRANCH RD"	"SOUTH HILL"	"VA0069337"
"facility"	"PURKINS CORNER WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VA0070106"	"active"	"POINT (-77.156389 38.253611)"	"11224 HENRY GRIFFIN RD"	"KING GEORGE"	"VA0070106"
"facility"	"FALLING RUN WWTP"	"wwtp"	"echo_VA0070271"	"active"	"POINT (-77.548801 36.670445)"	"1174 OLD HALIFAX RD"	"EMPORIA"	"VA0070271"
"facility"	"YOGAVILLE WWTP"	"wwtp"	"echo_VA0070327"	"inactive"	"POINT (-78.685121 37.665627)"	"108 YOGAVILLE WAY"	"BUCKINGHAM"	"VA0070327"
"facility"	"PICTURE LAKE CAMPGROUND WWTP"	"wwtp"	"echo_VA0070564"	"active"	"POINT (-77.512412 37.164453)"	"7818 BOYDTON PLANK RD"	"PETERSBURG"	"VA0070564"
"facility"	"TRAVELCENTERS OF AMERICA - ASHLAND TRAVEL CENTER"	"commercial"	"echo_VA0070572"	"inactive"	"POINT (-77.480958 37.760125)"	"100 N CARTER RD"	"ASHLAND"	"VA0070572"
"facility"	"DUNGANNON STP"	"public water supply"	"echo_VA0070670"	"active"	"POINT (-82.465 36.8265)"	"260 WATERFORD AVE"	"DUNGANNON"	"VA0070670"
"facility"	"DILLOWS SHOP AND WASH"	"unknown"	"echo_VA0071366"	"inactive"	"POINT (-81.85537 36.74613)"	"14200 CEDAR CREEK ROAD"	"MEADOWVIEW"	"VA0071366"
"facility"	"TAPPAHANNOCK TOWN OF WWTP"	"wwtp"	"echo_VA0071471"	"active"	"POINT (-76.876034 37.915259)"	"400 MILL RD"	"TAPPAHANNOCK"	"VA0071471"
"facility"	"VIMS GLOUCESTER POINT"	"unknown"	"echo_VA0071528"	"active"	"POINT (-76.496944 37.248611)"	"STATE ROUTE 1208"	"GLOUCESTER POINT"	"VA0071528"
"facility"	"RIVERSIDE CONVALESCENT CENTER MATHEWS"	"unknown"	"echo_VA0071641"	"inactive"	"POINT (-76.326388 37.429166)"	"VSH 14 AND ROUTE 611"	"MATHEWS"	"VA0071641"
"facility"	"CARYSBROOK HOLDINGS LLC"	"unknown"	"echo_VA0071692"	"active"	"POINT (-78.226944 37.815278)"	"60 CARYSBROOK RD"	"FORK UNION"	"VA0071692"
"facility"	"ENDLESS CAVERNS STP"	"public water supply"	"echo_VA0071846"	"active"	"POINT (-78.67284 38.5952)"	"1800 ENDLESS CAVERNS RD"	"NEW MARKET"	"VA0071846"
"facility"	"INDIAN HOLLOW ELEMENTARY SCHOOL"	"commercial"	"echo_VA0071927"	"active"	"POINT (-78.28514 39.23978)"	"1548 N HAYFIELD RD"	"WINCHESTER"	"VA0071927"
"facility"	"NORTH FORK RESORT STP"	"public water supply"	"echo_VA0072044"	"active"	"POINT (-78.22972 38.95713)"	"301 NORTH FORK ROAD"	"FRONT ROYAL"	"VA0072044"
"facility"	"LAKE ANNA ENVIRONMENTAL SERVICES STP"	"public water supply"	"echo_VA0072079"	"active"	"POINT (-77.827121 38.08437)"	"2983 NEW BRIDGE RD"	"MINERAL"	"VA0072079"
"facility"	"EASTMAN PERFORMANCE FILMS LLC - FIELDALE"	"unknown"	"echo_VA0072354"	"active"	"POINT (-79.94963 36.72712)"	"4210 THE GREAT RD"	"FIELDALE"	"VA0072354"
"facility"	"RAMSEYS MOBILE HOME PARK"	"public water supply"	"echo_VA0072389"	"active"	"POINT (-79.8372 37.27304)"	"DEARING LN"	"VINTON"	"VA0072389"
"facility"	"ROANOKE CEMENT CO - BOTETOURT COUNTY"	"unknown"	"echo_VA0072397"	"active"	"POINT (-79.9948 37.4604)"	"6071 CATAWBA ROAD"	"TROUTVILLE"	"VA0072397"
"facility"	"LAKEVIEW MOTEL & RESTAURAN"	"unknown"	"echo_VA0072532"	"inactive"	"POINT (-80.694167 36.666667)"	"RTE 52 S"	"FANCY GAP"	"VA0072532"
"facility"	"FANCY GAP MOTOR LODGE STP"	"public water supply"	"echo_VA0072575"	"inactive"	"POINT (-80.710556 36.6725)"	"JCT RTE 775 & I-77"	"FANCY GAP"	"VA0072575"
"facility"	"MONTROSS WESTMORELAND WWTP"	"wwtp"	"echo_VA0072729"	"active"	"POINT (-76.838056 38.085556)"	"160 LYELLS ST"	"MONTROSS"	"VA0072729"
"facility"	"MCGAHEYSVILLE STP"	"public water supply"	"echo_VA0072931"	"active"	"POINT (-78.72142 38.35937)"	"9782 CAVE HILL RD"	"MCGAHEYSVILLE"	"VA0072931"
"facility"	"CAMP BLUE RIDGE STP"	"public water supply"	"echo_VA0072991"	"active"	"POINT (-79.12373 37.85068)"	"529 OLD MILL RD"	"MONTEBELLO"	"VA0072991"
"facility"	"GENERAL DYNAMICS NASSCO-NORFOLK - LIGON FACILITY"	"industrial"	"echo_VA0073091"	"active"	"POINT (-76.288701 36.836806)"	"200 LIGON ST"	"NORFOLK"	"VA0073091"
"facility"	"SCHWARTZ SEWAGE TREATMENT PLAN"	"unknown"	"echo_VA0073121"	"inactive"	"POINT (-77.28904 38.35537)"	"696 MARLBOROUGH POINT RD"	"STAFFORD"	"VA0073121"
"facility"	"MILLBORO STP"	"public water supply"	"echo_VA0073156"	"active"	"POINT (-79.594444 37.981389)"	"ROUTE 636, 0.2 MILE E OF ROUTE 635"	"MILLBORO"	"VA0073156"
"facility"	"MILLERCOORS BREWING CO - SHENANDOAH BREWERY"	"industrial"	"echo_VA0073245"	"active"	"POINT (-78.6738 38.3569)"	"5135 SOUTH EASTSIDE HWY"	"ELKTON"	"VA0073245"
"facility"	"CITY POINT ENERGY CENTER LLC"	"unknown"	"echo_VA0073300"	"active"	"POINT (-77.26789 37.29424)"	"912 E RANDOLPH RD"	"HOPEWELL"	"VA0073300"
"facility"	"HRSD CENTRAL MIDDLESEX STP"	"public water supply"	"echo_VA0073318"	"active"	"POINT (-76.595555 37.608333)"	"170 OAK LANDING RD"	"SALUDA"	"VA0073318"
"facility"	"CAROLINE COUNTY REGIONAL WWTP"	"wwtp"	"echo_VA0073504"	"active"	"POINT (-77.443699 37.951464)"	"12609 MILL CREEK RD"	"RUTHER GLEN"	"VA0073504"
"facility"	"TIDEWATER WOOD PRODUCTS LLC"	"industrial"	"echo_VA0073555"	"inactive"	"POINT (-76.41483 37.00949)"	"5604 CITY LINE RD"	"HAMPTON"	"VA0073555"
"facility"	"NAVAL SUPPORT FACILITY, DAHLGR"	"commercial"	"echo_VA0073636"	"active"	"POINT (-77.026944 38.326667)"	"17483 DAHLGREN RD"	"KING GEORGE"	"VA0073636"
"facility"	"CLOVER WWTP"	"wwtp"	"echo_VA0073733"	"active"	"POINT (-78.773509 36.865881)"	"ST RT 92 CLOVER"	"CLOVER"	"VA0073733"
"facility"	"WINTERGREEN STONEY CREEK STP"	"public water supply"	"echo_VA0074047"	"active"	"POINT (-78.862478 37.898979)"	"1098 STONEY CREEK EAST"	"WINTERGREEN"	"VA0074047"
"facility"	"US ARMY CORPS OF ENGINEERS - R"	"unknown"	"echo_VA0074098"	"inactive"	"POINT (-78.310725 36.59508)"	"1930 MAYS CHAPEL RD"	"BOYDTON"	"VA0074098"
"facility"	"FORT CHISWELL WWTP"	"wwtp"	"echo_VA0074161"	"active"	"POINT (-80.916915 36.961736)"	"613 LOCUST HILL RD"	"MAX MEADOWS"	"VA0074161"
"facility"	"SMITH MOUNTAIN DAM VISITOR CENTER SEWAGE TREATMENT"	"unknown"	"echo_VA0074179"	"active"	"POINT (-79.933917 37.278482)"	"RT 908"	"BEDFORD"	"VA0074179"
"facility"	"HILLSVILLE WTP"	"unknown"	"echo_VA0074268"	"inactive"	"POINT (-80.75273 36.74942)"	"65 GARDNERS MILL ROAD"	"HILLSVILLE"	"VA0074268"
"facility"	"CAMP HAPPYLAND"	"unknown"	"echo_VA0074381"	"active"	"POINT (-77.70777 38.40143)"	"21457 HAPPYLAND DR"	"RICHARDSVILLE"	"VA0074381"
"facility"	"CHESAPEAKE LPG TERMINAL"	"unknown"	"echo_VA0074454"	"inactive"	"POINT (-76.312778 36.776667)"	"2901 S MILITARY HWY"	"CHESAPEAKE"	"VA0074454"
"facility"	"COUNTRY OAKS LLC"	"unknown"	"echo_VA0074586"	"active"	"POINT (-79.433981 36.601043)"	"750 MT CROSS RD"	"DANVILLE"	"VA0074586"
"facility"	"VIRGINIA RENEWABLE POWER - PORTSMOUTH LLC"	"fossilpower"	"echo_VA0074781"	"inactive"	"POINT (-76.3519 36.8703)"	"ONE WILD DUCK LN"	"PORTSMOUTH"	"VA0074781"
"facility"	"WOODHAVEN NURSING HOME - MONTVALE"	"unknown"	"echo_VA0074870"	"active"	"POINT (-79.752219 37.397778)"	"13055 W LYNCHBURG SALEM TPKE"	"MONTVALE"	"VA0074870"
"facility"	"ONE STOP TRAILER PARK"	"public water supply"	"echo_VA0074934"	"active"	"POINT (-77.53441 39.21643)"	"14425 JAMES MONROE HWY"	"LEESBURG"	"VA0074934"
"facility"	"HIWAY MOBILE HOME COMMUNITY LLC"	"public water supply"	"echo_VA0074942"	"active"	"POINT (-77.5349 39.21466)"	"14489 JAMES MONROE HWY"	"LEESBURG"	"VA0074942"
"facility"	"SKYLINE RESORT INC STP"	"public water supply"	"echo_VA0075183"	"active"	"POINT (-78.28881 38.90594)"	"751 MOUNTAIN ROAD"	"FRONT ROYAL"	"VA0075183"
"facility"	"PARKINS MILL WWTF"	"wwtp"	"echo_VA0075191"	"active"	"POINT (-78.15194 39.10902)"	"158 W PARKINS MILL RD"	"WINCHESTER"	"VA0075191"
"facility"	"PRINCE GEORGE MANOR WWTP"	"wwtp"	"echo_VA0075230"	"inactive"	"POINT (-77.36745 37.07182)"	"17400 S CRATER RD"	"PETERSBURG"	"VA0075230"
"facility"	"UVA -  MOUNTAIN LAKE BIOLOGICAL RESEARCH STATION"	"unknown"	"echo_VA0075361"	"active"	"POINT (-80.52402 37.374637)"	"335 SALT POND RD"	"PEMBROKE"	"VA0075361"
"facility"	"HRSD WEST POINT SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VA0075434"	"inactive"	"POINT (-76.800238 37.544815)"	"600 23RD ST"	"WEST POINT"	"VA0075434"
"facility"	"SHENANDOAH BAPTIST CHURCH - CAMP EAGLE"	"commercial"	"echo_VA0075451"	"active"	"POINT (-79.902284 37.537429)"	"458 CAMP EAGLE RD"	"FINCASTLE"	"VA0075451"
"facility"	"LEE COUNTY PUBLIC SERVICE AUTHORITY - CROSS CREEK"	"unknown"	"echo_VA0075515"	"active"	"POINT (-82.919166 36.766666)"	"INTERSECTION OF ROUTES 642 & 619"	"DRYDAN"	"VA0075515"
"facility"	"VDOT I64 REST AREA - ALLEGHANY CO"	"commercial"	"echo_VA0075574"	"active"	"POINT (-77.43143 37.5494)"	"I-64 EASTBOUND ALLEGHANY CO"	"ALLEGHANY"	"VA0075574"
"facility"	"COMFORT INN-MONTICELLO"	"commercial"	"echo_VA0075981"	"active"	"POINT (-78.424444 38.020277)"	"2097 INN DR"	"CHARLOTTESVILLE"	"VA0075981"
"facility"	"RONILE INC"	"unknown"	"echo_VA0076015"	"active"	"POINT (-79.864963 36.956653)"	"701 ORCHARD AVE"	"ROCKY MOUNT"	"VA0076015"
"facility"	"STONE-ROBINSON ELEMENTARY SCHOOL"	"commercial"	"echo_VA0076244"	"active"	"POINT (-78.3969 38.00917)"	"958 N MILTON RD"	"CHARLOTTESVILLE"	"VA0076244"
"facility"	"WVWA - EAGLE ROCK  WWTP"	"wwtp"	"echo_VA0076350"	"active"	"POINT (-79.79733 37.63837)"	"14501 CHURCH ST"	"EAGLE ROCK"	"VA0076350"
"facility"	"WASHINGTON COUNTY INDUSTRIAL P"	"industrial"	"echo_VA0076376"	"inactive"	"POINT (-81.9291 36.72319)"	"14128 STONEYBROOK ROAD"	"ABINGDON"	"VA0076376"
"facility"	"FEDERAL MOGUL PRODUCTS INC - W"	"industrial"	"echo_VA0076384"	"inactive"	"POINT (-78.17697 39.1568)"	"2410 PAPER MILL RD"	"WINCHESTER"	"VA0076384"
