"MP_hydroid","Hydrocode","Source Type","MP Name","Facility_hydroid","Facility","Use Type","Year","Water Use MGY","Water Use (MGD)","Latitude","Longitude","FIPS Code","Locality","OWS Planner" 
"59463","vwuds_375820076281102","Well","WELL #2-A  4 IN 330 1ST STRATA, 166-73","67341","Lake Packing Company, Inc.- Processing","manufacturing","2021","0","0.00","37.972222222200","-76.469722222200","51133","","hsomers"
"59464","vwuds_381549078331901","Well","WELL #2","74156","BLUE RIDGE SCHOOL","commercial","2021","0.40348","0.00","38.263611111100","-78.553333333300","51079","","gmahadwar"
"59488","vwuds_mp8027","Well","Well 1","74452","Dutch Hollow Subdivision","municipal","2021","2.87626","0.01","38.543780000000","-77.999420000000","51047","","hsomers"
"59490","vwuds_374442077393805","Well","MISSIONARY LEARNING CTR  #5","71570","SYDNOR - small well systems","municipal","2021","2.6248","0.01","37.745000000000","-77.660555555556","51760","","rgreen"
"59506","vwuds_370947079491701","Well","WELL #2","73820","FRANKLIN ACRES SERVICE AREA","municipal","2021","0.188","0.00","37.163055555600","-79.821388888900","51067","","trevor.lawson@d..."
"59510","vwuds_381840077442102","Well","WELL #2","72573","LAKE WILDERNESS SERVICE AREA","municipal","2021","4.751274","0.01","0.100000000000","0.000000000000","51177","","hsomers"
"59519","vwuds_382424078442401","Well","WELL #30","73512","MASSANUTTEN SERVICE AREA","municipal","2021","0.297","0.00","38.414941686100","-78.747975933300","51165","","gmahadwar"
"59520","vwuds_370945079491802","Well","WELL #1","73820","FRANKLIN ACRES SERVICE AREA","municipal","2021","2.419","0.01","37.162500000000","-79.821666666700","51067","","trevor.lawson@d..."
"59522","vwuds_372219079491901","Well","WELL #2","73817","STRATFORD PLACE SERVICE AREA","municipal","2021","3.832","0.01","37.371944444400","-79.821944444400","51023","","trevor.lawson@d..."
"59523","vwuds_372144079513901","Well","WELL #1","73809","RAINBOW FOREST SERVICE AREA","municipal","2021","2.013","0.01","37.362222222200","-79.860833333300","51023","","trevor.lawson@d..."
"59524","vwuds_372128079513701","Well","WELL #4","73809","RAINBOW FOREST SERVICE AREA","municipal","2021","1.264","0.00","37.357777777800","-79.860277777800","51023","","trevor.lawson@d..."
"59529","vwuds_mp8052","Well","Stunkle Well (Well 1)","73605","Pelham Manor","municipal","2021","3.87588","0.01","38.502050000000","-78.040480000000","51047","","hsomers"
"59531","vwuds_380351078530401","Well","WELL #5","73133","The LYCRA Company Waynesboro Plant","manufacturing","2021","1215.701","3.33","38.064166666700","-78.884444444400","51820","","gmahadwar"
"59534","vwuds_381840077442106","Well","WELL #6","72573","LAKE WILDERNESS SERVICE AREA","municipal","2021","4.501437","0.01","0.100000000000","0.000000000000","51177","","hsomers"
"59538","vwuds_391342078144001","Well","WELL #5","72370","WINCHESTER PLANT","manufacturing","2021","20.633","0.06","39.227222022200","-78.242984938900","51069","","gmahadwar"
"59539","vwuds_BY0236","Well","SHAWNEELAND WELL #4","72626","SHAWNEE LAND UTILITIES CO","municipal","2021","5.158976","0.01","39.214432022200","-78.333508011100","51069","","gmahadwar"
"59540","vwuds_372320079382306","Well","WELL #6","72588","BLUE RIDGE HGHTS SERVICE AREA","municipal","2021","4.284","0.01","99.000000000000","-99.000000000000","51023","","trevor.lawson@d..."
"59559","vwuds_371625079593401","Surface Water Intake","ROANOKE RIVER","71836","ROANOKE FACILITIES","commercial","2021","0","0.00","37.273611111100","-79.992777777800","51770","","trevor.lawson@d..."
"59561","vwuds_373836079272401","Well","WELLS  #2 AND #3","73484","GLASGOW SERVICE AREA","municipal","2021","8.77","0.02","37.643333333300","-79.456666666700","51163","","gmahadwar"
"59563","vwuds_374105078161801","Surface Water Intake","Storage Reservoir (CVWSC)","72250","Storage Reservoir (CVWSC)","fossilpower","2021","271.8","0.74","37.684722222200","-78.271666666700","51029","","gmahadwar"
"59578","vwuds_mp8086","Well","A1","73441","Brambleton Golf Course","commercial","2021","17.8","0.05","38.985396000000","-77.542122000000","51107","","hsomers"
"59588","vwuds_372027080453601","Well","WELL #12","72054","CELCO PLANT","manufacturing","2021","758.64","2.08","37.340833333300","-80.760000000000","51071","","trevor.lawson@d..."
"59596","vwuds_365346077344801","Well","CONCORD CONCENTRATOR WELL","71999","CONCORD CONCENTRATOR SITE","mining","2021","0.0397","0.00","36.534600000000","-77.344800000000","51183","","rgreen"
"59597","vwuds_385430077395601","Well","WELL #5","74341","BULL RUN SERVICE AREA","municipal","2021","1.584","0.00","38.908333333300","-77.661666666700","51153","","hsomers"
"59600","vwuds_D5186","Surface Water Intake","CONQUEST FARM DUG POND","73281","ARBUCKLE FARMS","irrigation","2021","175","0.48","37.855500000000","-75.535000000000","51001","","rgreen"
"59609","vwuds_390809077404801","Well","WELL #6","72639","HAMILTON SERVICE AREA","municipal","2021","0","0.00","39.135833333300","-77.680000000000","51107","","hsomers"
"59611","vwuds_373608077100601","Surface Water Intake","FARM POND","67375","Westwood Potato and Grain Farm","irrigation","2021","0","0.00","37.602000000000","-77.168000000000","51085","","hsomers"
"59613","vwuds_385312078141201","Well","WELL #4","72369","DUNGADIN HEIGHTS SERVICE AREA","municipal","2021","0.77","0.00","38.883917000000","-78.233539000000","51187","","gmahadwar"
"59615","vwuds_372109080454301","Well","WELLNESS CENTER WELL","72813","GILES COUNTY PUBLIC SERVICE AUTHORITY","municipal","2021","0.1062","0.00","37.352500000000","-80.761944444400","51071","","trevor.lawson@d..."
"59616","vwuds_375007077254401","Surface Water Intake","NORTH ANNA RIVER - MF3","72224","MEADOW FARM","irrigation","2021","7.99","0.02","37.835277777800","-77.428888888900","51033","","hsomers"
"59617","vwuds_375728078354701","Well","LOWER QUARRY PIT","73711","RED HILL QUARRY","mining","2021","18.99","0.05","37.957777777800","-78.596388888900","51003","","gmahadwar"
"59618","vwuds_370638080353201","Surface Water Intake","NEW RIVER","73395","RADFORD WTP","municipal","2021","986.04","2.70","37.110555555600","-80.592222222200","51750","","trevor.lawson@d..."
"59619","vwuds_A5870","Surface Water Intake","RAY NEWMAN FARM POND","74017","RAY NEWMAN","irrigation","2021","0","0.00","0.100000000000","0.000000000000","51131","","rgreen"
"59620","vwuds_381037076530702","Well","WELL #11B      HILL","72092","DRIFTWOOD BEACH SERVICE AREA","municipal","2021","0.97","0.00","38.176944444400","-76.885277777800","51193","","hsomers"
"59621","vwuds_374719077210002","Surface Water Intake","PAMUNKEY RIVER - CH6 72.9 ACRES","74107","CABIN HILL FARM","irrigation","2021","7.91","0.02","37.788611111100","-77.350000000000","51085","","hsomers"
"59626","vwuds_372020080481601","Well","SOUTH NARROWS WELL","72813","GILES COUNTY PUBLIC SERVICE AUTHORITY","municipal","2021","34.03","0.09","37.338888888900","-80.804444444400","51071","","trevor.lawson@d..."
"59627","vwuds_375741076461302","Well","WELL #4, 179-059","67699","Town of Warsaw","municipal","2021","34.4357","0.09","37.961388888900","-76.770277777800","51159","","hsomers"
"59629","vwuds_384015078253701","Surface Water Intake","Hite Spring","72810","LURAY SERVICE AREA","municipal","2021","286.088","0.78","38.670928000000","-78.426709000000","51139","","gmahadwar"
"59630","vwuds_370804079012601","Well","WELL #6","73111","NARUNA","municipal","2021","3.41","0.01","37.134444444400","-79.023888888900","51031","","trevor.lawson@d..."
"59631","vwuds_383447078293201","Well","WELL #4","72237","STANLEY SERVICE AREA","municipal","2021","59.624","0.16","38.579865591700","-78.494465155600","51139","","gmahadwar"
"59634","vwuds_375856077293801","Well","WELL #2 North BOUND","74449","Caroline County Utility System","municipal","2021","8.6379","0.02","37.982222222200","-77.493888888900","51033","","hsomers"
"59635","vwuds_383826078412101","Well","WELL #2","72316","NEW MARKET SERVICE AREA","municipal","2021","0","0.00","38.648754000000","-78.696477000000","51171","","gmahadwar"
"59636","vwuds_383825078410802","Well","WELL #4  GARBER WELL","72316","NEW MARKET SERVICE AREA","municipal","2021","0","0.00","38.650283000000","-78.678406000000","51171","","gmahadwar"
"59637","vwuds_383826078413301","Well","WELL #6","72316","NEW MARKET SERVICE AREA","municipal","2021","10.238","0.03","38.647539000000","-78.698771000000","51171","","gmahadwar"
"59638","vwuds_380214076445403","Surface Water Intake","FARM POND #3","72474","RED OAK NURSERIES","irrigation","2021","4.605","0.01","38.053333333300","-76.738888888900","51193","","hsomers"
"59643","vwuds_384458077300703","Well","WELL OF-34","72482","IBM MANASSAS GROUNDWATER RECOVERY SYSTEM","commercial","2021","16.156","0.04","38.749444444400","-77.501944444400","51683","","hsomers"
"59644","vwuds_370803079012301","Well","WELL #3","73111","NARUNA","municipal","2021","5.05","0.01","37.134166666700","-79.023055555600","51031","","trevor.lawson@d..."
"59646","vwuds_mp7878","Surface Water Intake","Irrigation Pond","74363","Indian Creek Yacht and Country Club","commercial","2021","2.820898","0.01","37.690000000000","-76.340000000000","51133","","hsomers"
"59647","vwuds_384019078263801","Well","WELL #6","72810","LURAY SERVICE AREA","municipal","2021","21.747","0.06","38.671734583300","-78.444434425000","51139","","gmahadwar"
"59648","vwuds_370511079341901","Surface Water Intake","SMITH MOUNTAIN LAKE","73483","MARINERS LANDING COUNTRY CLUB, LLC","commercial","2021","19.5","0.05","37.086388888900","-79.571944444400","51019","","trevor.lawson@d..."
"59649","vwuds_383402078303401","Well","WELL #2","72237","STANLEY SERVICE AREA","municipal","2021","3.5379","0.01","38.567667000000","-78.509613000000","51139","","gmahadwar"
"59650","vwuds_370806079011801","Well","WELL #1","73111","NARUNA","municipal","2021","5.71","0.02","37.135000000000","-79.021666666700","51031","","trevor.lawson@d..."
"59651","vwuds_373953078430601","Surface Water Intake","JAMES RIVER WMA","401367","James River Wildlife Management Area","agriculture","2021","14.4","0.04","37.664722222200","-78.718333333300","51125","","gmahadwar"
"59653","vwuds_384959078474701","Well","NEW WELL P-7 NATIONAL FOREST","73319","BRYCE MOUNTAIN SERVICE AREA","municipal","2021","52.253","0.14","38.832997202800","-78.796159538900","51171","","gmahadwar"
"59654","vwuds_364208081262101","Well","WESTINGHOUSE WELL","73066","TROUTDALE","municipal","2021","0.733","0.00","36.702222222200","-81.439166666700","51077","","trevor.lawson@d..."
"59655","vwuds_383825078410801","Well","WELL #1","72316","NEW MARKET SERVICE AREA","municipal","2021","42.617","0.12","38.649053000000","-78.692811000000","51171","","gmahadwar"
"59656","vwuds_380135077304101","Well","VSE WELL #1","74449","Caroline County Utility System","municipal","2021","21.8848","0.06","38.026388888900","-77.511388888900","51033","","hsomers"
"59657","vwuds_384937078453701","Well","WELL P-4/8 COMBINED","73319","BRYCE MOUNTAIN SERVICE AREA","municipal","2021","10.66","0.03","38.827501397200","-78.759986080600","51171","","gmahadwar"
"59658","vwuds_372007080452901","Well","PSA WELL #1","72813","GILES COUNTY PUBLIC SERVICE AUTHORITY","municipal","2021","292.51","0.80","37.335277777800","-80.758055555600","51071","","trevor.lawson@d..."
"59660","vwuds_365929076264901","Surface Water Intake","INTAKE-OUTFALL 040 (B4636 Pumphouse)","72822","Newport News Shipbuilding","manufacturing","2021","953.6","2.61","36.991922000000","-76.447064000000","51700","","rgreen"
"59661","vwuds_384458077300702","Well","WELL D-47","72482","IBM MANASSAS GROUNDWATER RECOVERY SYSTEM","commercial","2021","16.759","0.05","38.749444444400","-77.501944444400","51683","","hsomers"
"59662","vwuds_384853078455201","Well","WELL P-1 AND P-2 COMBINED","73319","BRYCE MOUNTAIN SERVICE AREA","municipal","2021","9.046","0.02","38.814653333300","-78.763965000000","51171","","gmahadwar"
"59670","vwuds_374225078171801","Surface Water Intake","JAMES RIVER","73872","BREMO BLUFF POWER PLANT","fossilpower","2021","0.249","0.00","37.706944444400","-78.288333333300","51065","","gmahadwar"
"59671","vwuds_384617077292601","Well","WELL PW-07 (FORM PWCSA #7)","72482","IBM MANASSAS GROUNDWATER RECOVERY SYSTEM","commercial","2021","62.895","0.17","38.771666666700","-77.491111111100","51683","","hsomers"
"59672","vwuds_382131077380901","Surface Water Intake","RAPIDAN R TO HUNTING RUN RES","72022","RAPIDAN R TO HUNTING RUN RESER","municipal","2021","0","0.00","38.358611111100","-77.635833333300","51177","","hsomers"
"59673","vwuds_363618078313301","Surface Water Intake","KERR RESERVOIR","73042","MECKLENBURG POWER STATION","fossilpower","2021","0","0.00","36.605000000000","-78.525833333300","51117","","trevor.lawson@d..."
"59674","vwuds_365950076270501","Surface Water Intake","INTAKE-OUTFALL 041 - Nancy Lee","72822","Newport News Shipbuilding","manufacturing","2021","2337.1","6.40","36.982825000000","-76.438044000000","51700","","rgreen"
"59675","vwuds_380316077475101","Well","INFORMATION CENTER WELL","72023","NORTH ANNA NUCLEAR POWER PLANT","nuclearpower","2021","0.4335","0.00","38.054444000000","-77.794444000000","51109","","hsomers"
"59677","vwuds_374441077301601","Well","OAK HILL WELL #3","74416","OAK HILL ESTATES SERVICE AREA","municipal","2021","4.6469","0.01","37.744722222200","-77.504444444400","51085","","hsomers"
"59678","vwuds_mp7861","Well","WL-North Spring Well 1","72291","North Spring","municipal","2021","7.277","0.02","39.142876000000","-77.546201000000","51107","","hsomers"
"59679","vwuds_370006076265302","Surface Water Intake","INTAKE-OUTFALL 021 & 022 (MOF 4736)","72822","Newport News Shipbuilding","manufacturing","2021","254.6","0.70","36.988700000000","-76.444431000000","51700","","rgreen"
"59680","vwuds_380347077472602","Surface Water Intake","LAKE ANNA UNIT #2","72023","NORTH ANNA NUCLEAR POWER PLANT","nuclearpower","2021","354887","972.29","38.063056000000","-77.790556000000","51109","","hsomers"
"59682","vwuds_370326079324401","Well","WELL #6","71639","MTN VIEW SHORES SERVICE AREA","municipal","2021","4.571","0.01","37.057222222200","-79.545555555600","51019","","trevor.lawson@d..."
"59684","vwuds_384741078491801","Well","WELL","72814","SHRINE MONT SERVICE AREA","commercial","2021","2.26","0.01","38.794722222200","-78.821666666700","51171","","gmahadwar"
"59686","vwuds_370550079393401","Well","SECTION II WELL #14","71788","Waterfront 2-9","municipal","2021","0","0.00","37.097222222200","-79.659166666700","51067","","trevor.lawson@d..."
"59687","vwuds_370611079394101","Well","SECTION II WELL #2","71788","Waterfront 2-9","municipal","2021","0","0.00","37.103055555600","-79.661388888900","51067","","trevor.lawson@d..."
"59688","vwuds_370121079372501","Well","WATERS EDGE WELL #3","74065","WATERS EDGE","municipal","2021","1.869","0.01","37.022500000000","-79.623611111100","51067","","trevor.lawson@d..."
"59689","vwuds_370123079365301","Well","WATER'S EDGE WELL #11","74065","WATERS EDGE","municipal","2021","2.978","0.01","37.023055555600","-79.614722222200","51067","","trevor.lawson@d..."
"59690","vwuds_370110079365001","Well","WATER'S EDGE WELL #12","74065","WATERS EDGE","municipal","2021","8.09","0.02","37.019444444400","-79.613888888900","51067","","trevor.lawson@d..."
"59691","vwuds_372512079560701","Surface Water Intake","TINKER CREEK","74125","TINKER CR-CATAWBA CR DIVERSION","municipal","2021","107.9","0.30","37.414400000000","-79.933800000000","51023","","trevor.lawson@d..."
"59692","vwuds_380258079200101","Surface Water Intake","Spring","73502","CRAIGSVILLE SERVICE AREA","municipal","2021","71.188","0.20","38.049444444400","-79.333611111100","51015","","gmahadwar"
"59694","vwuds_385453077152301","Surface Water Intake","POND #8 (metered)","74351","WESTWOOD COUNTRY CLUB","commercial","2021","9","0.02","38.914722222200","-77.256388888900","51059","","hsomers"
"59695","vwuds_374338079213601","Surface Water Intake","SPRING","73485","BUENA VISTA PLANT (Modine)","manufacturing","2021","9.867694","0.03","37.727222222200","-79.360000000000","51530","","gmahadwar"
