"OutfallID"	"Year"	"VPDES.Facility.ID"	"VPDES.Name"	"Fac.Lat"	"Fac.Long"	"Outfall_Type"	"Outfall.Long"	"Outfall.Lat"	"Measured_Effluent"	"Discharges_MGD"	"Date"	"County"	"Permit_Type"	"Waterbody"	"Use.Type"	"Fuel_Type"	"Gen_Cap_MW"	"Mon_Reported"
"903"	"VA0003115001"	2016	"VA0003115"	"WESTROCK CP LLC - WEST POINT"	37.5392	-76.8053	"EXO"	-76.8105555556194	37.5430555555218	17.94	17.94	2016-05-01	""	"NPDES Individual Permit"	"Pamunkey River"	"Industrial"	NA	NA	12
"904"	"VA0003115001"	2016	"VA0003115"	"WESTROCK CP LLC - WEST POINT"	37.5392	-76.8053	"EXO"	-76.8105555556194	37.5430555555218	16.26	16.26	2016-04-01	""	"NPDES Individual Permit"	"Pamunkey River"	"Industrial"	NA	NA	12
"905"	"VA0003115001"	2016	"VA0003115"	"WESTROCK CP LLC - WEST POINT"	37.5392	-76.8053	"EXO"	-76.8105555556194	37.5430555555218	17.71	17.71	2016-06-01	""	"NPDES Individual Permit"	"Pamunkey River"	"Industrial"	NA	NA	12
"906"	"VA0003115001"	2016	"VA0003115"	"WESTROCK CP LLC - WEST POINT"	37.5392	-76.8053	"EXO"	-76.8105555556194	37.5430555555218	18.04	18.04	2016-01-01	""	"NPDES Individual Permit"	"Pamunkey River"	"Industrial"	NA	NA	12
"907"	"VA0003115001"	2016	"VA0003115"	"WESTROCK CP LLC - WEST POINT"	37.5392	-76.8053	"EXO"	-76.8105555556194	37.5430555555218	16.51	16.51	2016-09-01	""	"NPDES Individual Permit"	"Pamunkey River"	"Industrial"	NA	NA	12
"908"	"VA0003115001"	2016	"VA0003115"	"WESTROCK CP LLC - WEST POINT"	37.5392	-76.8053	"EXO"	-76.8105555556194	37.5430555555218	16.67	16.67	2016-12-01	""	"NPDES Individual Permit"	"Pamunkey River"	"Industrial"	NA	NA	12
"909"	"VA0003115001"	2016	"VA0003115"	"WESTROCK CP LLC - WEST POINT"	37.5392	-76.8053	"EXO"	-76.8105555556194	37.5430555555218	16.4	16.4	2016-08-01	""	"NPDES Individual Permit"	"Pamunkey River"	"Industrial"	NA	NA	12
"910"	"VA0003115001"	2016	"VA0003115"	"WESTROCK CP LLC - WEST POINT"	37.5392	-76.8053	"EXO"	-76.8105555556194	37.5430555555218	16.48	16.48	2016-11-01	""	"NPDES Individual Permit"	"Pamunkey River"	"Industrial"	NA	NA	12
"911"	"VA0003115001"	2016	"VA0003115"	"WESTROCK CP LLC - WEST POINT"	37.5392	-76.8053	"EXO"	-76.8105555556194	37.5430555555218	17.04	17.04	2016-07-01	""	"NPDES Individual Permit"	"Pamunkey River"	"Industrial"	NA	NA	12
"912"	"VA0003115001"	2016	"VA0003115"	"WESTROCK CP LLC - WEST POINT"	37.5392	-76.8053	"EXO"	-76.8105555556194	37.5430555555218	16.57	16.57	2016-10-01	""	"NPDES Individual Permit"	"Pamunkey River"	"Industrial"	NA	NA	12
"913"	"VA0003115001"	2016	"VA0003115"	"WESTROCK CP LLC - WEST POINT"	37.5392	-76.8053	"EXO"	-76.8105555556194	37.5430555555218	18.24	18.24	2016-02-01	""	"NPDES Individual Permit"	"Pamunkey River"	"Industrial"	NA	NA	12
"914"	"VA0003344001"	2015	"VA0003344"	"CSX TRANSPORTATION INC - CLIFTON FORGE"	37.81103	-79.83877	"EXO"	-79.83877	37.81103	0	0	2015-12-01	"Alleghany"	"NPDES Individual Permit"	"Jackson River"	"Commercial"	NA	NA	3
"915"	"VA0003344001"	2015	"VA0003344"	"CSX TRANSPORTATION INC - CLIFTON FORGE"	37.81103	-79.83877	"EXO"	-79.83877	37.81103	0	0	2015-10-01	"Alleghany"	"NPDES Individual Permit"	"Jackson River"	"Commercial"	NA	NA	3
"916"	"VA0003344001"	2015	"VA0003344"	"CSX TRANSPORTATION INC - CLIFTON FORGE"	37.81103	-79.83877	"EXO"	-79.83877	37.81103	0	0	2015-11-01	"Alleghany"	"NPDES Individual Permit"	"Jackson River"	"Commercial"	NA	NA	3
"917"	"VA0003344001"	2016	"VA0003344"	"CSX TRANSPORTATION INC - CLIFTON FORGE"	37.81103	-79.83877	"EXO"	-79.83877	37.81103	0	0	2016-05-01	"Alleghany"	"NPDES Individual Permit"	"Jackson River"	"Commercial"	NA	NA	12
"918"	"VA0003344001"	2016	"VA0003344"	"CSX TRANSPORTATION INC - CLIFTON FORGE"	37.81103	-79.83877	"EXO"	-79.83877	37.81103	0	0	2016-06-01	"Alleghany"	"NPDES Individual Permit"	"Jackson River"	"Commercial"	NA	NA	12
"919"	"VA0003344001"	2016	"VA0003344"	"CSX TRANSPORTATION INC - CLIFTON FORGE"	37.81103	-79.83877	"EXO"	-79.83877	37.81103	0.08	0.08	2016-07-01	"Alleghany"	"NPDES Individual Permit"	"Jackson River"	"Commercial"	NA	NA	12
"920"	"VA0003344001"	2016	"VA0003344"	"CSX TRANSPORTATION INC - CLIFTON FORGE"	37.81103	-79.83877	"EXO"	-79.83877	37.81103	0	0	2016-08-01	"Alleghany"	"NPDES Individual Permit"	"Jackson River"	"Commercial"	NA	NA	12
"921"	"VA0003344001"	2016	"VA0003344"	"CSX TRANSPORTATION INC - CLIFTON FORGE"	37.81103	-79.83877	"EXO"	-79.83877	37.81103	0	0	2016-09-01	"Alleghany"	"NPDES Individual Permit"	"Jackson River"	"Commercial"	NA	NA	12
"922"	"VA0003344001"	2016	"VA0003344"	"CSX TRANSPORTATION INC - CLIFTON FORGE"	37.81103	-79.83877	"EXO"	-79.83877	37.81103	0	0	2016-02-01	"Alleghany"	"NPDES Individual Permit"	"Jackson River"	"Commercial"	NA	NA	12
"923"	"VA0003344001"	2016	"VA0003344"	"CSX TRANSPORTATION INC - CLIFTON FORGE"	37.81103	-79.83877	"EXO"	-79.83877	37.81103	0.000039	0.000039	2016-03-01	"Alleghany"	"NPDES Individual Permit"	"Jackson River"	"Commercial"	NA	NA	12
"924"	"VA0003344001"	2016	"VA0003344"	"CSX TRANSPORTATION INC - CLIFTON FORGE"	37.81103	-79.83877	"EXO"	-79.83877	37.81103	0	0	2016-04-01	"Alleghany"	"NPDES Individual Permit"	"Jackson River"	"Commercial"	NA	NA	12
"925"	"VA0003344001"	2016	"VA0003344"	"CSX TRANSPORTATION INC - CLIFTON FORGE"	37.81103	-79.83877	"EXO"	-79.83877	37.81103	0.00015	0.00015	2016-01-01	"Alleghany"	"NPDES Individual Permit"	"Jackson River"	"Commercial"	NA	NA	12
"926"	"VA0003344001"	2016	"VA0003344"	"CSX TRANSPORTATION INC - CLIFTON FORGE"	37.81103	-79.83877	"EXO"	-79.83877	37.81103	0	0	2016-11-01	"Alleghany"	"NPDES Individual Permit"	"Jackson River"	"Commercial"	NA	NA	12
"927"	"VA0003344001"	2016	"VA0003344"	"CSX TRANSPORTATION INC - CLIFTON FORGE"	37.81103	-79.83877	"EXO"	-79.83877	37.81103	0	0	2016-12-01	"Alleghany"	"NPDES Individual Permit"	"Jackson River"	"Commercial"	NA	NA	12
"928"	"VA0003344001"	2016	"VA0003344"	"CSX TRANSPORTATION INC - CLIFTON FORGE"	37.81103	-79.83877	"EXO"	-79.83877	37.81103	0	0	2016-10-01	"Alleghany"	"NPDES Individual Permit"	"Jackson River"	"Commercial"	NA	NA	12
"929"	"VA0003697001"	2015	"VA0003697"	"BWXT NUCLEAR OPERATIONS GROUP INC"	37.408549	-79.051827	"EXO"	-79.0583333330499	37.4194444441966	0.3772	0.3772	2015-12-01	"Campbell"	"NPDES Individual Permit"	"James River"	"Industrial"	NA	NA	3
"930"	"VA0003697001"	2015	"VA0003697"	"BWXT NUCLEAR OPERATIONS GROUP INC"	37.408549	-79.051827	"EXO"	-79.0583333330499	37.4194444441966	0.3609	0.3609	2015-11-01	"Campbell"	"NPDES Individual Permit"	"James River"	"Industrial"	NA	NA	3
"931"	"VA0003697001"	2015	"VA0003697"	"BWXT NUCLEAR OPERATIONS GROUP INC"	37.408549	-79.051827	"EXO"	-79.0583333330499	37.4194444441966	0.5556	0.5556	2015-10-01	"Campbell"	"NPDES Individual Permit"	"James River"	"Industrial"	NA	NA	3
"932"	"VA0003697001"	2016	"VA0003697"	"BWXT NUCLEAR OPERATIONS GROUP INC"	37.408549	-79.051827	"EXO"	-79.0583333330499	37.4194444441966	0.4317	0.4317	2016-08-01	"Campbell"	"NPDES Individual Permit"	"James River"	"Industrial"	NA	NA	12
"933"	"VA0003697001"	2016	"VA0003697"	"BWXT NUCLEAR OPERATIONS GROUP INC"	37.408549	-79.051827	"EXO"	-79.0583333330499	37.4194444441966	0.3795	0.3795	2016-03-01	"Campbell"	"NPDES Individual Permit"	"James River"	"Industrial"	NA	NA	12
"934"	"VA0003697001"	2016	"VA0003697"	"BWXT NUCLEAR OPERATIONS GROUP INC"	37.408549	-79.051827	"EXO"	-79.0583333330499	37.4194444441966	0.2931	0.2931	2016-12-01	"Campbell"	"NPDES Individual Permit"	"James River"	"Industrial"	NA	NA	12
"935"	"VA0003697001"	2016	"VA0003697"	"BWXT NUCLEAR OPERATIONS GROUP INC"	37.408549	-79.051827	"EXO"	-79.0583333330499	37.4194444441966	0.3622	0.3622	2016-07-01	"Campbell"	"NPDES Individual Permit"	"James River"	"Industrial"	NA	NA	12
"936"	"VA0003697001"	2016	"VA0003697"	"BWXT NUCLEAR OPERATIONS GROUP INC"	37.408549	-79.051827	"EXO"	-79.0583333330499	37.4194444441966	0.4785	0.4785	2016-06-01	"Campbell"	"NPDES Individual Permit"	"James River"	"Industrial"	NA	NA	12
"937"	"VA0003697001"	2016	"VA0003697"	"BWXT NUCLEAR OPERATIONS GROUP INC"	37.408549	-79.051827	"EXO"	-79.0583333330499	37.4194444441966	0.4142	0.4142	2016-01-01	"Campbell"	"NPDES Individual Permit"	"James River"	"Industrial"	NA	NA	12
"938"	"VA0003697001"	2016	"VA0003697"	"BWXT NUCLEAR OPERATIONS GROUP INC"	37.408549	-79.051827	"EXO"	-79.0583333330499	37.4194444441966	0.3788	0.3788	2016-04-01	"Campbell"	"NPDES Individual Permit"	"James River"	"Industrial"	NA	NA	12
"939"	"VA0003697001"	2016	"VA0003697"	"BWXT NUCLEAR OPERATIONS GROUP INC"	37.408549	-79.051827	"EXO"	-79.0583333330499	37.4194444441966	0.2953	0.2953	2016-10-01	"Campbell"	"NPDES Individual Permit"	"James River"	"Industrial"	NA	NA	12
"940"	"VA0003697001"	2016	"VA0003697"	"BWXT NUCLEAR OPERATIONS GROUP INC"	37.408549	-79.051827	"EXO"	-79.0583333330499	37.4194444441966	0.3276	0.3276	2016-09-01	"Campbell"	"NPDES Individual Permit"	"James River"	"Industrial"	NA	NA	12
"941"	"VA0003697001"	2016	"VA0003697"	"BWXT NUCLEAR OPERATIONS GROUP INC"	37.408549	-79.051827	"EXO"	-79.0583333330499	37.4194444441966	0.5006	0.5006	2016-02-01	"Campbell"	"NPDES Individual Permit"	"James River"	"Industrial"	NA	NA	12
"942"	"VA0003697001"	2016	"VA0003697"	"BWXT NUCLEAR OPERATIONS GROUP INC"	37.408549	-79.051827	"EXO"	-79.0583333330499	37.4194444441966	0.4926	0.4926	2016-05-01	"Campbell"	"NPDES Individual Permit"	"James River"	"Industrial"	NA	NA	12
"943"	"VA0003697001"	2016	"VA0003697"	"BWXT NUCLEAR OPERATIONS GROUP INC"	37.408549	-79.051827	"EXO"	-79.0583333330499	37.4194444441966	0.3475	0.3475	2016-11-01	"Campbell"	"NPDES Individual Permit"	"James River"	"Industrial"	NA	NA	12
"944"	"VA0003808001"	2011	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.48	2.48	2011-12-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	3
"945"	"VA0003808001"	2011	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.21	2.21	2011-10-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	3
"946"	"VA0003808001"	2011	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.96	2.96	2011-11-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	3
"947"	"VA0003808001"	2012	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	1.89	1.89	2012-07-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"948"	"VA0003808001"	2012	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.29	2.29	2012-09-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"949"	"VA0003808001"	2012	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.58	2.58	2012-11-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"950"	"VA0003808001"	2012	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.3	2.3	2012-08-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"951"	"VA0003808001"	2012	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.29	2.29	2012-12-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"952"	"VA0003808001"	2012	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.3	2.3	2012-05-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"953"	"VA0003808001"	2012	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.42	2.42	2012-03-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"954"	"VA0003808001"	2012	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.27	2.27	2012-04-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"955"	"VA0003808001"	2012	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	1.86	1.86	2012-06-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"956"	"VA0003808001"	2012	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.32	2.32	2012-10-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"957"	"VA0003808001"	2012	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.36	2.36	2012-02-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"958"	"VA0003808001"	2012	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.71	2.71	2012-01-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"959"	"VA0003808001"	2013	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.1	2.1	2013-06-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"960"	"VA0003808001"	2013	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.21	2.21	2013-07-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"961"	"VA0003808001"	2013	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.46	2.46	2013-03-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"962"	"VA0003808001"	2013	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	1.85	1.85	2013-11-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"963"	"VA0003808001"	2013	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.12	2.12	2013-04-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"964"	"VA0003808001"	2013	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.24	2.24	2013-10-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"965"	"VA0003808001"	2013	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.14	2.14	2013-05-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"966"	"VA0003808001"	2013	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.4	2.4	2013-01-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"967"	"VA0003808001"	2013	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.36	2.36	2013-12-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"968"	"VA0003808001"	2013	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.3	2.3	2013-08-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"969"	"VA0003808001"	2013	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.3	2.3	2013-02-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"970"	"VA0003808001"	2013	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.24	2.24	2013-09-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"971"	"VA0003808001"	2014	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	1.99	1.99	2014-11-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"972"	"VA0003808001"	2014	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	1.98	1.98	2014-03-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"973"	"VA0003808001"	2014	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.2	2.2	2014-05-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"974"	"VA0003808001"	2014	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.17	2.17	2014-10-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"975"	"VA0003808001"	2014	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.18	2.18	2014-07-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"976"	"VA0003808001"	2014	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.28	2.28	2014-09-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"977"	"VA0003808001"	2014	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.17	2.17	2014-12-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"978"	"VA0003808001"	2014	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.34	2.34	2014-01-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"979"	"VA0003808001"	2014	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.26	2.26	2014-02-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"980"	"VA0003808001"	2014	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.14	2.14	2014-08-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"981"	"VA0003808001"	2014	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2	2	2014-04-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"982"	"VA0003808001"	2014	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.3	2.3	2014-06-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"983"	"VA0003808001"	2015	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.1	2.1	2015-12-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"984"	"VA0003808001"	2015	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.29	2.29	2015-11-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"985"	"VA0003808001"	2015	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	1.25	1.25	2015-09-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"986"	"VA0003808001"	2015	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	1.95	1.95	2015-05-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"987"	"VA0003808001"	2015	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.37	2.37	2015-06-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"988"	"VA0003808001"	2015	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.41	2.41	2015-01-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"989"	"VA0003808001"	2015	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.23	2.23	2015-02-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"990"	"VA0003808001"	2015	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.15	2.15	2015-04-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"991"	"VA0003808001"	2015	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.14	2.14	2015-07-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"992"	"VA0003808001"	2015	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.28	2.28	2015-10-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"993"	"VA0003808001"	2015	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.17	2.17	2015-03-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"994"	"VA0003808001"	2015	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.26	2.26	2015-08-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"995"	"VA0003808001"	2016	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.12	2.12	2016-04-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"996"	"VA0003808001"	2016	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.15	2.15	2016-07-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"997"	"VA0003808001"	2016	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.21	2.21	2016-02-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"998"	"VA0003808001"	2016	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	1.85	1.85	2016-01-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"999"	"VA0003808001"	2016	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.26	2.26	2016-06-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"1000"	"VA0003808001"	2016	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.32	2.32	2016-08-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"1001"	"VA0003808001"	2016	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	1.8	1.8	2016-11-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"1002"	"VA0003808001"	2016	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2	2	2016-03-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"1003"	"VA0003808001"	2016	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2	2	2016-12-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"1004"	"VA0003808001"	2016	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.15	2.15	2016-10-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
"1005"	"VA0003808001"	2016	"VA0003808"	"PERDUE FOODS LLC - ACCOMACK"	37.736111	-75.656111	"EXO"	-75.655555555316	37.7861111108851	2.27	2.27	2016-05-01	"Accomack"	"NPDES Individual Permit"	""	"Industrial"	NA	NA	12
